external_operation_id,plate,circuit,analysis_ready_for_scatter,raw_s1_in_excel_window,raw_s1_anytime_plate,raw_s1_count_in_window,raw_s1_best_instant,pipeline_has_s1_segment,pipeline_has_sl_ingreso_balanza_leg,pipeline_has_sl_ingreso_segment,gap_class,notes
CTG_10232853626,LQJ817,R7,true,true,true,1,2026-06-10T23:46:59.17732-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232837280,OTS748,R7,true,true,true,1,2026-06-11T00:31:18.543724-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232852987,AF634EY,R7,true,true,true,1,2026-06-11T00:42:33.285719-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232852017,AE477OP,R7,true,true,true,1,2026-06-11T00:47:23.268737-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232847266,KPY495,R7,true,true,true,2,2026-06-11T00:49:08.182551-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232840861,AB582RB,R7,true,true,true,3,2026-06-11T00:57:23.093913-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132839675,AE941NK,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132852274,LKQ185,R7,true,true,true,1,2026-06-11T01:47:52.303333-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232843845,CCZ700,R7,true,true,true,2,2026-06-11T00:59:08.197273-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232851975,KBI776,R7,true,true,true,1,2026-06-11T01:05:22.978693-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132834439,AB673FQ,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132845307,AA439YW,R7,true,true,true,1,2026-06-11T01:56:57.221598-03:00,false,false,true,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1
CTG_10232852288,AB381HF,R7,true,true,true,2,2026-06-11T02:13:06.945095-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232844948,AE691PM,R7,true,true,true,1,2026-06-11T02:40:36.498971-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232854127,GLG956,R7,true,true,true,1,2026-06-11T02:43:01.429617-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232854778,GXT479,R7,true,true,true,1,2026-06-11T02:48:21.417517-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232855768,LLG679,R7,true,true,true,1,2026-06-11T03:32:00.788064-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132846703,JUY344,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132851316,LVD063,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232842367,MVL313,R7,true,true,true,2,2026-06-11T03:43:00.543764-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232856176,OOA660,R7,true,true,true,1,2026-06-11T04:31:55.681114-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232847318,DQJ983,R7,true,true,true,1,2026-06-11T05:13:39.1692-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232854761,IGZ591,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232851806,OIF422,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132856853,AE321XF,R7,true,true,true,1,2026-06-11T05:28:18.931288-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232855015,LYL333,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132851181,OZW529,R7,true,true,true,1,2026-06-11T05:38:08.800834-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232852800,AC788BE,R7,true,true,true,1,2026-06-11T05:53:33.573566-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232846394,AE997KD,R7,true,true,true,1,2026-06-11T06:09:58.309527-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232851121,NTD084,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232846299,AF022MO,R7,true,true,true,1,2026-06-11T06:25:48.124449-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232845843,FGS379,R7,true,true,true,1,2026-06-11T09:12:15.626088-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_30032856798,ENA722,R7,true,true,true,1,2026-06-11T08:30:01.207672-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132855346,AH763FD,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132850059,AE233ZA,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_30032857855,RPL435,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_30032858056,GVJ645,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232855472,AD910IP,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232849795,AUE213,R7,true,true,true,2,2026-06-11T11:35:13.638941-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_30032858446,UUU110,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232852661,JKZ009,R7,true,true,true,1,2026-06-11T11:49:33.412941-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132822349,LQN353,R7,true,true,true,1,2026-06-11T11:45:03.524122-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132845777,AE831XP,R7,true,true,true,1,2026-06-11T12:05:23.124327-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132840123,AB387PX,R7,true,true,true,1,2026-06-11T12:06:38.133556-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232835634,TLC065,R7,true,true,true,2,2026-06-11T11:58:38.28675-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232855303,AE861TY,R7,true,true,true,1,2026-06-11T12:13:03.06385-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232849803,JLC439,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232853670,ECV581,R7,true,true,true,1,2026-06-11T12:26:07.84884-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132853751,TGW779,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232851235,EXR658,R7,true,true,true,1,2026-06-11T12:03:23.732511-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232843018,CGO384,R7,true,true,true,2,2026-06-11T13:15:22.27527-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132848619,RZS193,R7,true,true,true,1,2026-06-11T13:28:02.099839-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132843942,SRR493,R7,true,true,true,1,2026-06-11T12:59:32.445248-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_30032863522,SPI351,R7,true,true,true,1,2026-06-11T13:23:37.204072-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232854873,AB559QD,R7,true,true,true,1,2026-06-11T13:31:22.07062-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232849222,WPP946,R7,true,true,true,1,2026-06-11T13:34:52.964407-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232849486,ANL403,R7,true,true,true,1,2026-06-11T13:37:27.006932-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232852522,AF594AP,R7,true,true,true,1,2026-06-11T13:56:56.846757-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132850245,AH786DH,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132854149,FLH489,R7,true,true,true,1,2026-06-11T15:12:56.52508-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232858956,AH443GC,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132858475,JUY344,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232854806,JYI580,R7,true,true,true,1,2026-06-11T15:53:31.540135-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132855032,AA483BU,R7,true,true,true,1,2026-06-11T15:07:01.554852-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232855624,JCY844,R7,true,true,true,1,2026-06-11T16:02:21.502564-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232854095,ODA181,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132842590,OCX685,R7,true,true,true,1,2026-06-11T16:43:16.499165-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232855886,RDW647,R7,true,true,true,1,2026-06-11T16:29:26.554251-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232846537,DUE650,R7,true,true,true,1,2026-06-11T16:32:51.501759-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132843718,HPV011,R7,true,true,true,1,2026-06-11T16:46:36.498739-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232858270,AB552CU,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132858421,AE715RN,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132857832,MGS466,R7,true,true,true,1,2026-06-11T17:22:28.190742-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_30032868012,CSB958,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132845771,AH647BT,R7,true,true,true,1,2026-06-11T17:44:36.477382-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132847752,AOV575,R7,true,true,true,1,2026-06-11T17:49:36.503348-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232855231,LWD558,R7,true,true,true,1,2026-06-11T17:49:56.571438-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_30032868735,JRP333,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10132846869,HPF044,R7,true,true,true,1,2026-06-11T18:01:41.505264-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232855358,AH118GG,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232854702,AG294IZ,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_30032869449,JUP399,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232853134,SOF533,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_30032870672,JPS813,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232855621,AF688II,R7,true,true,true,2,2026-06-11T18:33:11.530009-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_30032871380,FAF492,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232860177,AB539ZZ,R7,true,true,true,1,2026-06-11T18:39:56.470822-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232863059,FPB081,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232859817,AE571CH,R7,true,true,true,1,2026-06-11T19:23:46.471522-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132849264,HRP689,R7,true,true,true,1,2026-06-11T19:27:16.455978-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132860642,CUC868,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232860076,KLZ744,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232859879,AH047GB,R7,true,true,true,1,2026-06-11T19:45:41.461386-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232860110,AE823AD,R7,true,true,true,4,2026-06-11T19:54:11.465599-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232863068,FKS070,R7,true,true,true,1,2026-06-11T20:03:36.440373-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232860606,SAU852,R7,true,true,true,1,2026-06-11T20:05:31.46107-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232860081,AB695JY,R7,true,true,true,1,2026-06-11T20:57:56.436207-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232861746,LDY096,R7,true,true,true,2,2026-06-11T21:07:56.428439-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232861636,OGL024,R7,true,true,true,1,2026-06-11T21:05:31.443436-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232863479,GFW767,R7,true,true,true,1,2026-06-11T21:08:56.460482-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132859770,AE772UW,R7,true,true,true,3,2026-06-11T21:10:11.440257-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10132859950,AE079ND,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232860167,HEZ585,R7,true,true,true,1,2026-06-11T23:09:11.428376-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232859900,AH592SA,R7,true,true,true,1,2026-06-11T23:17:21.440338-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232859148,TRD948,R7,true,true,true,1,2026-06-11T23:13:16.423388-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232854939,ETG703,R7,true,true,true,1,2026-06-11T23:18:11.395621-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232826004,AF011LH,R7,true,true,true,1,2026-06-09T23:49:34.181436-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232829348,EHQ828,R7,true,true,true,1,2026-06-09T23:55:34.131643-03:00,false,false,true,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1
CTG_10232832356,HGK639,R7,true,true,true,1,2026-06-10T00:01:44.109204-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232831108,KEG383,R7,true,false,true,0,,false,false,true,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232831286,HSB722,R7,true,true,true,1,2026-06-10T00:45:23.135736-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232824249,VJL514,R7,true,false,true,0,,false,false,false,raw_outside_window_only,Hay S1 crudo para la patente pero fuera de ventana ingreso/salida Excel (revisar match o padding)
CTG_10232831531,AD827SB,R7,true,true,true,1,2026-06-10T00:51:37.967275-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232831289,KIP484,R7,true,true,true,1,2026-06-10T00:53:43.423498-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232836511,AE320MB,R7,true,true,true,1,2026-06-10T00:57:52.887507-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232836279,NOL324,R7,true,true,true,1,2026-06-10T00:55:32.953717-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
CTG_10232823652,GFF712,R7,true,true,true,1,2026-06-10T01:04:17.785658-03:00,false,false,false,raw_s1_no_pipeline,S1 en crudo dentro de ventana Excel; merge/KPI no gener├│ segmento S1 ni tramo S0ÔåÆS1; sin segmento SL_INGRESO en merge
