ctg,patente,dia_egreso,puntos_capturados,ingreso,preingreso,calada,egreso,ingreso_slz,balanza_ingreso_slz,balanza_egreso_slz,salida_slz
10232886191,JPS676,2026-06-13,5,SI,SI,SI,NO,SI,NO,NO,SI
10232886335,AMJ362,2026-06-13,5,NO,SI,SI,SI,SI,NO,NO,SI
10232885729,SYD357,2026-06-13,6,SI,NO,SI,SI,SI,SI,NO,SI
10232881758,AF221GR,2026-06-13,5,SI,SI,SI,NO,NO,SI,NO,SI
10232888917,AF581CK,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232886074,AA253OC,2026-06-13,1,NO,NO,NO,NO,NO,NO,NO,SI
10132890369,FAG523,2026-06-13,6,SI,NO,SI,SI,SI,SI,NO,SI
10232883322,LCY440,2026-06-13,6,SI,NO,SI,SI,SI,SI,NO,SI
10232883979,AC216OA,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232882975,AF963PZ,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132856999,IPF452,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10132882787,KWZ511,2026-06-13,4,NO,SI,SI,NO,SI,NO,NO,SI
10232888921,ENS121,2026-06-13,3,NO,SI,SI,NO,NO,NO,NO,SI
10232889840,IBP080,2026-06-13,0,NO,NO,NO,NO,NO,NO,NO,NO
10232892156,AE320MB,2026-06-13,6,SI,SI,NO,SI,SI,SI,NO,SI
10232872445,AB999CX,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232889527,AG538IY,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232892941,NUW682,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232890692,AC088TE,2026-06-13,6,SI,NO,SI,SI,SI,SI,NO,SI
10132886111,LYI586,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10132873423,AD654LJ,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10132870639,FLL116,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10132870665,FOZ564,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232886885,AB147GB,2026-06-13,6,SI,NO,SI,SI,SI,SI,NO,SI
10232889506,JXS367,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232874515,AH167PY,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232876140,TZE389,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232892836,ELM071,2026-06-13,5,NO,SI,NO,SI,SI,SI,NO,SI
10232879597,LYW626,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232884104,AH933CW,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232877989,JAL220,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232884360,HDJ922,2026-06-13,3,NO,NO,NO,NO,NO,SI,SI,SI
10132889301,LII252,2026-06-13,4,SI,SI,NO,SI,NO,NO,NO,SI
10232880429,KNX080,2026-06-13,6,NO,SI,SI,NO,SI,SI,SI,SI
10232891912,JPW863,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132884517,GKA246,2026-06-13,4,SI,SI,NO,SI,NO,NO,NO,SI
10132884416,GZT789,2026-06-13,4,SI,SI,NO,SI,SI,NO,NO,NO
10232888771,NAG999,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132884622,GLF130,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232881185,NZS911,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232881693,AH253AC,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232892586,KAN565,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232890741,EKV898,2026-06-13,7,SI,SI,SI,SI,SI,NO,SI,SI
10232878950,GZR378,2026-06-13,6,SI,NO,SI,SI,SI,SI,NO,SI
10232891701,JOQ424,2026-06-13,6,NO,SI,SI,SI,SI,SI,NO,SI
10232883875,HNE694,2026-06-13,5,SI,SI,SI,NO,SI,NO,NO,SI
10232884290,FPE520,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232888731,FCU793,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232887545,HIW110,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232885703,AE332ID,2026-06-13,5,NO,SI,SI,SI,SI,NO,NO,SI
10132870859,AF394XV,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10132870302,AI162DZ,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232889107,BZA566,2026-06-13,5,NO,SI,SI,SI,NO,SI,NO,SI
10232892216,NPB137,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10232864695,HQY401,2026-06-13,2,NO,NO,NO,NO,NO,SI,SI,NO
10132884621,AG956IU,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232878205,HZY414,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10232866201,AG591MX,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10132894244,EEZ017,2026-06-13,4,NO,SI,SI,NO,NO,SI,NO,SI
10232888594,AE205LN,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232894288,SLU665,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132879114,AB673FQ,2026-06-13,3,NO,NO,SI,NO,SI,NO,NO,SI
10132881245,AB673FP,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232893248,AE669LO,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10232885524,AG407BZ,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132882449,FCX616,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232892040,AF299UI,2026-06-13,2,NO,NO,SI,NO,NO,NO,NO,SI
10132890531,MXO391,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10232880840,OHI283,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132882191,AH772YJ,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232882667,AC614LJ,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10232863352,OKM730,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10232891546,AB269FM,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232874527,AH166LV,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232890372,GOI975,2026-06-13,2,NO,NO,SI,NO,NO,NO,NO,SI
10232895380,AE877PA,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232883370,KQA032,2026-06-13,2,SI,NO,NO,NO,NO,NO,NO,SI
10232889120,AB705UO,2026-06-13,3,NO,NO,SI,NO,SI,NO,NO,SI
10132872571,IWY258,2026-06-13,7,SI,SI,SI,SI,SI,NO,SI,SI
10232894721,MKF826,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232864431,AG817FP,2026-06-13,7,SI,SI,SI,SI,SI,NO,SI,SI
10232888620,EYK348,2026-06-13,6,SI,NO,SI,SI,SI,SI,NO,SI
10232890694,EJN046,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232882694,MMN862,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10232890835,NIX919,2026-06-13,3,NO,SI,NO,NO,NO,SI,NO,SI
10132894363,RFG066,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10232883291,JVA078,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132882650,BIE472,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232893124,BKL134,2026-06-13,3,NO,SI,NO,SI,NO,SI,NO,NO
10132885662,ROO102,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232889549,AH378AE,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10132889891,JSW668,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10232892246,AF773JR,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232871808,AA276YS,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132889880,AH753YG,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132892453,HDJ529,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132889725,AA182RT,2026-06-13,5,NO,SI,SI,SI,SI,NO,NO,SI
10232888672,AD013KD,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132882344,FDE972,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10232889055,KCU045,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232884188,KKD668,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10232877757,AH694BH,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232894786,MMV961,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132880441,AB871EB,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232887416,AA926HA,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232893851,SVH582,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232893460,UNH669,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232865942,AE648OD,2026-06-13,8,SI,SI,SI,SI,SI,SI,SI,SI
10232888734,NHB130,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887337,AB695QJ,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232882396,PJQ577,2026-06-13,7,SI,SI,SI,SI,SI,NO,SI,SI
10232893184,ICZ409,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232894403,FXG701,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132895573,MAJ757,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132881824,AB269FD,2026-06-13,3,NO,NO,NO,SI,SI,NO,NO,SI
10132882579,GSM853,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132882802,AB835GI,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10132894939,GOZ542,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132879576,GLJ730,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132878666,HML609,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10232893001,AH638AV,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132889702,MYW619,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232890217,AD428GD,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232890579,JUB043,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232886233,MPK238,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132882720,AG632TO,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232875523,DQQ450,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132889115,AF097AL,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132891600,MIN978,2026-06-13,4,NO,NO,SI,SI,NO,SI,NO,SI
10132891359,GRF917,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132882781,AC547NI,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10232892226,AF243UL,2026-06-13,5,SI,SI,NO,SI,SI,NO,NO,SI
10232893636,AF037MB,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10132879622,AE831XD,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10132890033,MRP478,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132889168,AE380TM,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132884170,AG702NK,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232876291,PEP080,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232874425,JEU432,2026-06-13,5,NO,SI,SI,SI,SI,NO,NO,SI
10232874482,MFP080,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232876130,AA757AC,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232885298,OJD089,2026-06-13,8,SI,SI,SI,SI,SI,SI,SI,SI
10132880027,GYB764,2026-06-13,6,SI,SI,SI,SI,SI,SI,NO,NO
10232892532,AA479GW,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232893686,NDI985,2026-06-13,5,SI,NO,SI,SI,SI,NO,NO,SI
10232891210,ADX532,2026-06-13,5,NO,NO,SI,SI,SI,NO,SI,SI
10232895098,GLT690,2026-06-13,4,NO,NO,SI,SI,SI,SI,NO,NO
10232894636,RLQ805,2026-06-13,4,NO,SI,NO,SI,SI,SI,NO,NO
10132887402,AD112PK,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232881872,GNY494,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10132887871,AH252CC,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232888506,HPH433,2026-06-13,3,NO,NO,SI,SI,SI,NO,NO,NO
10232894529,OOJ879,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232894995,JDQ655,2026-06-13,4,NO,NO,SI,SI,SI,SI,NO,NO
10132879250,AH676EI,2026-06-13,4,NO,NO,SI,SI,SI,NO,NO,SI
10232891001,CGA080,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10132884722,IZQ192,2026-06-13,3,NO,NO,SI,SI,SI,NO,NO,NO
10132884785,FHN331,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10132881009,AE068ZF,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232876279,AD910IP,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132884946,MTC038,2026-06-13,5,NO,NO,SI,SI,SI,SI,NO,SI
10232887310,GGZ047,2026-06-13,3,NO,SI,NO,NO,SI,NO,NO,SI
10232888713,GCL974,2026-06-13,6,SI,NO,SI,SI,SI,SI,NO,SI
10132879747,AH888LU,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10232887415,MDJ753,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10132882821,RCZ088,2026-06-13,3,SI,SI,NO,SI,NO,NO,NO,NO
10132880722,IGI773,2026-06-13,4,SI,SI,NO,SI,SI,NO,NO,NO
10232890599,AKA667,2026-06-13,3,NO,NO,SI,SI,SI,NO,NO,NO
10232874335,AC381ZM,2026-06-13,3,NO,SI,SI,NO,NO,NO,NO,SI
10232893048,NDS385,2026-06-13,3,NO,NO,SI,SI,SI,NO,NO,NO
10132886709,GUH116,2026-06-13,5,SI,SI,SI,SI,SI,NO,NO,NO
10232892293,FSP422,2026-06-13,7,SI,SI,SI,SI,SI,SI,NO,SI
10132885762,DBX574,2026-06-13,3,NO,NO,SI,SI,SI,NO,NO,NO
10232877734,EIC605,2026-06-13,3,NO,NO,SI,SI,SI,NO,NO,NO
10232885353,EKO604,2026-06-13,5,NO,SI,SI,SI,NO,SI,NO,SI
10232881762,CSZ358,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10232878281,INF699,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132882535,AC831ZM,2026-06-13,6,SI,SI,SI,SI,SI,NO,NO,SI
10132882025,MLS609,2026-06-14,7,SI,SI,SI,SI,SI,SI,NO,SI
10132884169,KBK238,2026-06-14,5,SI,SI,SI,NO,SI,NO,NO,SI
10232902531,SYX308,2026-06-14,5,SI,SI,SI,NO,SI,NO,NO,SI
10132889677,AD985PZ,2026-06-14,5,SI,SI,SI,SI,NO,NO,NO,SI
10232897880,SVB484,2026-06-14,4,SI,SI,SI,NO,NO,NO,NO,SI
10232896561,NZZ339,2026-06-14,4,SI,SI,NO,SI,NO,NO,NO,SI
10132898419,FJF767,2026-06-14,4,SI,SI,SI,NO,NO,NO,NO,SI
10232875213,LTL241,2026-06-14,3,SI,SI,NO,NO,SI,NO,NO,NO
10132884207,ADJ153,2026-06-14,4,SI,SI,SI,NO,SI,NO,NO,NO
10132897753,ERN622,2026-06-14,5,SI,SI,SI,SI,SI,NO,NO,NO
10132901631,JAU125,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232897923,TSR275,2026-06-14,4,SI,SI,SI,NO,NO,NO,NO,SI
10232894982,TAV086,2026-06-14,5,SI,SI,SI,SI,NO,SI,NO,NO
10232895016,SOW704,2026-06-14,6,SI,NO,SI,SI,SI,SI,NO,SI
10132897662,KZV637,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232899982,OKH237,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132894775,FMQ893,2026-06-14,5,SI,SI,NO,SI,SI,NO,NO,SI
10232875296,NMG567,2026-06-14,7,SI,SI,SI,SI,SI,SI,NO,SI
10132893927,AG956DY,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132903813,FGX032,2026-06-14,5,NO,SI,SI,SI,SI,NO,NO,SI
10232903027,HME741,2026-06-14,6,NO,SI,SI,SI,SI,SI,NO,SI
10232873933,OVS674,2026-06-14,4,SI,NO,NO,SI,SI,NO,NO,SI
10132895901,AC071XH,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132892984,AB124SG,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132892315,WXL699,2026-06-14,5,NO,SI,SI,SI,SI,NO,NO,SI
10132890461,ERT765,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10232903763,SZK780,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132892686,AF401CA,2026-06-14,4,SI,SI,SI,NO,NO,NO,NO,SI
10232896537,GHP942,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232897847,WKP473,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132884137,AD656ZG,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232897678,HND788,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10232887245,GUQ007,2026-06-14,5,SI,SI,NO,SI,SI,NO,NO,SI
10232887883,JSG026,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232897281,KKR038,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10232888567,AE573AN,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232889844,LOV794,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132895764,FJC556,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10232892385,DET855,2026-06-14,3,NO,NO,SI,NO,SI,NO,NO,SI
10232885453,GPY449,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10232896837,EVX075,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132889553,AD616XP,2026-06-14,5,SI,SI,NO,SI,SI,NO,NO,SI
10232896779,TQE766,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232900188,NFT229,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232894459,AF986LY,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10132885766,KDM961,2026-06-14,4,NO,NO,SI,SI,SI,NO,NO,SI
10132887301,LXR584,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10132887288,AH665YH,2026-06-14,5,SI,SI,NO,SI,SI,NO,NO,SI
10132887293,JPF484,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232889216,KBK128,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232902617,FHI964,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887307,AI081ZX,2026-06-14,5,SI,SI,NO,SI,SI,NO,NO,SI
10232889913,LUI993,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232899377,CKG969,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132891493,AH916SX,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232886384,AA287HV,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232882740,AB030HI,2026-06-14,2,NO,NO,SI,NO,NO,NO,NO,SI
10132899951,ECL302,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232902219,ERG523,2026-06-14,4,NO,SI,SI,NO,SI,NO,NO,SI
10232898882,FZB837,2026-06-14,5,SI,SI,SI,NO,SI,NO,NO,SI
10232892521,RXT460,2026-06-14,7,SI,SI,SI,SI,SI,NO,SI,SI
10232896969,DNF099,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887355,PJJ340,2026-06-14,5,SI,SI,NO,SI,SI,NO,NO,SI
10132886018,HFD473,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232898650,AE850ZL,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232899883,EXA698,2026-06-14,7,SI,SI,SI,SI,SI,NO,SI,SI
10232893908,HGT392,2026-06-14,2,NO,NO,NO,SI,NO,NO,NO,SI
10132901336,ELF136,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132895078,EQP365,2026-06-14,4,NO,NO,SI,SI,SI,NO,NO,SI
10232890710,KVC733,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232899796,AC505FI,2026-06-14,5,NO,SI,SI,SI,SI,NO,NO,SI
10132891302,AE302SV,2026-06-14,3,SI,SI,NO,NO,NO,NO,NO,SI
10132891458,AE788PU,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887314,AE015AS,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232897288,AE453CM,2026-06-14,7,SI,SI,SI,SI,SI,NO,SI,SI
10232882673,HKH699,2026-06-14,5,SI,SI,SI,NO,SI,NO,NO,SI
10232900647,TNW484,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132895675,AE929GP,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232892812,KKE404,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232891129,VFU873,2026-06-14,5,SI,SI,NO,SI,SI,NO,NO,SI
10232895761,LSZ118,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887322,AH016ZT,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132892858,AF923CV,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232887349,AC099YG,2026-06-14,7,SI,SI,SI,SI,SI,SI,NO,SI
10132887317,AE538TE,2026-06-14,5,SI,SI,NO,SI,SI,NO,NO,SI
10132887325,AB309AM,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232896581,EYD051,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232887174,MKH829,2026-06-14,7,SI,SI,SI,SI,SI,NO,SI,SI
10132893164,NVG189,2026-06-14,7,SI,SI,SI,SI,SI,NO,SI,SI
10232889095,OIO485,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232900263,JWL688,2026-06-14,7,SI,SI,SI,SI,SI,NO,SI,SI
10132897706,AC444MO,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10232896783,KEG383,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10132887357,AI134JW,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132902033,AH297KK,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132901998,AH297KL,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232890566,LCI184,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132902483,KSE172,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232890187,GQZ698,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132905355,ATN060,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887352,JRG786,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887345,GWO154,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132895647,AG665LW,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10132895682,AH154DV,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887338,FED624,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132902521,LCM853,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132895310,AH982UL,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232895330,BWR295,2026-06-14,3,SI,NO,SI,NO,NO,NO,NO,SI
10232902416,FHI964,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232884859,HOU346,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10132887335,AH512EZ,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232883924,CAX144,2026-06-14,6,SI,SI,SI,SI,SI,NO,NO,SI
10232896227,DRR421,2026-06-14,5,SI,NO,SI,SI,SI,NO,NO,SI
10132891384,AA219RD,2026-06-14,5,SI,SI,SI,SI,NO,NO,NO,SI
10132902632,EDX931,2026-06-14,4,SI,SI,SI,NO,NO,NO,NO,SI
10132895571,MPK234,2026-06-14,3,SI,NO,NO,SI,NO,NO,NO,SI
10132902652,EJA796,2026-06-14,7,SI,SI,SI,SI,SI,SI,NO,SI
10132905460,FJF767,2026-06-14,3,NO,SI,SI,NO,NO,NO,NO,SI
10132892800,AH018AD,2026-06-14,6,SI,NO,SI,SI,SI,SI,NO,SI
10232886182,AB660KL,2026-06-14,4,NO,SI,NO,SI,SI,NO,NO,SI
10232902842,AWG771,2026-06-15,3,NO,SI,SI,NO,SI,NO,NO,NO
10132895549,OUM733,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10132898029,AD995AX,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10232902754,KFC159,2026-06-15,6,SI,NO,SI,SI,SI,SI,NO,SI
10232898116,GYS009,2026-06-15,5,SI,SI,SI,SI,SI,NO,NO,NO
10232897328,AD460HS,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10132902827,FVA532,2026-06-15,7,SI,SI,SI,SI,SI,SI,NO,SI
10132905477,AH377YC,2026-06-15,7,SI,SI,SI,SI,SI,SI,NO,SI
10232896352,AF601OH,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10232904259,HME741,2026-06-15,6,NO,SI,SI,SI,SI,SI,NO,SI
10232901304,RAC305,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10232892019,GYM881,2026-06-15,4,SI,NO,SI,NO,SI,NO,NO,SI
10232896894,JHY550,2026-06-15,7,SI,SI,SI,SI,SI,SI,NO,SI
10232896489,AH454AM,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10232896578,AZI166,2026-06-15,4,NO,SI,NO,SI,SI,NO,NO,SI
10232897096,LBO258,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10232898401,AB574NJ,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10232902567,AI024TO,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10232906185,JUH048,2026-06-15,4,SI,NO,SI,NO,SI,NO,NO,SI
10132883866,AI109NB,2026-06-15,6,SI,NO,SI,SI,SI,SI,NO,SI
10132890985,EFY852,2026-06-15,6,SI,SI,SI,SI,SI,NO,NO,SI
10232895055,OIO489,2026-06-15,5,SI,SI,SI,SI,SI,NO,NO,NO
