"event_id","journey_uid","sequence_number","event_category","event_type","occurred_at","recorded_at","truck_plate","normalized_plate","is_valid_plate","sector_code","device_code","alert_level","committee_source_journey_uid","committee_segment_index","committee_temporal_bucket","committee_operational_circuit","committee_flags","related_alert_count","related_alert_ids"
"22899","cefb7fc3-70ac-46ed-b623-28e8f151ee45","5","physical","sector_entered","2026-05-15T06:36:16.106-03:00","2026-05-15T06:36:16.106-03:00","WGO939","WGO939","true","RICARDONE_BALANZA","RicB2Egreso","0","cefb7fc3-70ac-46ed-b623-28e8f151ee45","0","normal","CIRCUITO_CELDA16_DESCARGA","","0",""
"22898","fc06e619-5d32-4ce1-81bb-975e459f3107","4","physical","sector_entered","2026-05-15T06:36:05.777-03:00","2026-05-15T06:36:05.777-03:00","MZZ732","MZZ732","true","RICARDONE_CALADA","RicCal01","0","fc06e619-5d32-4ce1-81bb-975e459f3107","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22288","6cebba79-6f2b-4e8d-b23d-e4a3bd9150aa","3","physical","sector_entered","2026-05-15T04:25:00.217-03:00","2026-05-15T04:25:00.217-03:00","AE040HT","AE040HT","true","RICARDONE_BALANZA","RicB3Ingreso","0","6cebba79-6f2b-4e8d-b23d-e4a3bd9150aa","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22427","6cebba79-6f2b-4e8d-b23d-e4a3bd9150aa","4","physical","sector_entered","2026-05-15T04:59:06.085-03:00","2026-05-15T04:59:06.085-03:00","AE040HT","AE040HT","true","RICARDONE_BALANZA","RicB2Egreso","0","6cebba79-6f2b-4e8d-b23d-e4a3bd9150aa","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22683","6cebba79-6f2b-4e8d-b23d-e4a3bd9150aa","5","physical","sector_entered","2026-05-15T05:48:17.631-03:00","2026-05-15T05:48:17.631-03:00","AE040HT","AE040HT","true","RICARDONE_BALANZA","RicB3Ingreso","0","6cebba79-6f2b-4e8d-b23d-e4a3bd9150aa","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22776","6cebba79-6f2b-4e8d-b23d-e4a3bd9150aa","6","physical","sector_entered","2026-05-15T06:07:02.993-03:00","2026-05-15T06:07:02.993-03:00","AE040HT","AE040HT","true","RICARDONE_BALANZA","RicB3Egreso","0","6cebba79-6f2b-4e8d-b23d-e4a3bd9150aa","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"16370","059618fc-2811-4270-8505-1feb973530c8__committee_seg_0","1","physical","sector_entered","2026-05-13T13:37:21.985-03:00","2026-05-13T13:37:21.985-03:00","AB763VA","AB763VA","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","059618fc-2811-4270-8505-1feb973530c8","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"16382","059618fc-2811-4270-8505-1feb973530c8__committee_seg_0","2","physical","sector_entered","2026-05-13T13:40:19.264-03:00","2026-05-13T13:40:19.264-03:00","AB763VA","AB763VA","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","059618fc-2811-4270-8505-1feb973530c8","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"21510","059618fc-2811-4270-8505-1feb973530c8__committee_seg_1","4","physical","sector_entered","2026-05-14T22:21:27.826-03:00","2026-05-14T22:21:27.826-03:00","AB763VA","AB763VA","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","059618fc-2811-4270-8505-1feb973530c8","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"21517","059618fc-2811-4270-8505-1feb973530c8__committee_seg_1","5","physical","sector_entered","2026-05-14T22:23:43.657-03:00","2026-05-14T22:23:43.657-03:00","AB763VA","AB763VA","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","059618fc-2811-4270-8505-1feb973530c8","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"22676","2d743771-97c4-44dd-ba42-ab205b8a9028","3","physical","sector_entered","2026-05-15T05:47:43.629-03:00","2026-05-15T05:47:43.629-03:00","CAQ498","CAQ498","true","RICARDONE_BALANZA","RicB3Ingreso","0","2d743771-97c4-44dd-ba42-ab205b8a9028","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22751","2d743771-97c4-44dd-ba42-ab205b8a9028","4","physical","sector_entered","2026-05-15T06:00:59.532-03:00","2026-05-15T06:00:59.532-03:00","CAQ498","CAQ498","true","RICARDONE_BALANZA","RicB3Egreso","0","2d743771-97c4-44dd-ba42-ab205b8a9028","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"21414","3021daaa-7219-454e-a9f5-bdefed032cd2","3","physical","sector_entered","2026-05-14T21:44:06.337-03:00","2026-05-14T21:44:06.337-03:00","WYE152","WYE152","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","3021daaa-7219-454e-a9f5-bdefed032cd2","0","normal","CIRCUITO_SAN_LORENZO","","0",""
"21426","3021daaa-7219-454e-a9f5-bdefed032cd2","4","physical","sector_entered","2026-05-14T21:47:10.087-03:00","2026-05-14T21:47:10.087-03:00","WYE152","WYE152","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","3021daaa-7219-454e-a9f5-bdefed032cd2","0","normal","CIRCUITO_SAN_LORENZO","","0",""
"22680","3021daaa-7219-454e-a9f5-bdefed032cd2","5","physical","sector_entered","2026-05-15T05:48:04.37-03:00","2026-05-15T05:48:04.37-03:00","WYE152","WYE152","true","RICARDONE_CALADA","RicCal01","0","3021daaa-7219-454e-a9f5-bdefed032cd2","0","normal","CIRCUITO_SAN_LORENZO","","0",""
"22748","3021daaa-7219-454e-a9f5-bdefed032cd2","6","physical","sector_entered","2026-05-15T06:00:40.527-03:00","2026-05-15T06:00:40.527-03:00","WYE152","WYE152","true","RICARDONE_EGRESO_CAMIONES","RicEgrCamFrente","0","3021daaa-7219-454e-a9f5-bdefed032cd2","0","normal","CIRCUITO_SAN_LORENZO","","0",""
"19151","c6c49a8a-6d8b-42c5-aaf2-118f2bb9571a","1","physical","sector_entered","2026-05-14T08:40:40.189-03:00","2026-05-14T08:40:40.189-03:00","AB334RQ","AB334RQ","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","c6c49a8a-6d8b-42c5-aaf2-118f2bb9571a","0","largo_revision","CIRCUITO_SAN_LORENZO","JOURNEY_LARGO_REVISION","0",""
"19158","c6c49a8a-6d8b-42c5-aaf2-118f2bb9571a","2","physical","sector_entered","2026-05-14T08:42:34.395-03:00","2026-05-14T08:42:34.395-03:00","AB334RQ","AB334RQ","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","c6c49a8a-6d8b-42c5-aaf2-118f2bb9571a","0","largo_revision","CIRCUITO_SAN_LORENZO","JOURNEY_LARGO_REVISION","0",""
"22387","c6c49a8a-6d8b-42c5-aaf2-118f2bb9571a","3","physical","sector_entered","2026-05-15T04:52:08.957-03:00","2026-05-15T04:52:08.957-03:00","AB334RQ","AB334RQ","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","c6c49a8a-6d8b-42c5-aaf2-118f2bb9571a","0","largo_revision","CIRCUITO_SAN_LORENZO","JOURNEY_LARGO_REVISION","0",""
"22690","c6c49a8a-6d8b-42c5-aaf2-118f2bb9571a","4","physical","sector_entered","2026-05-15T05:49:58.333-03:00","2026-05-15T05:49:58.333-03:00","AB334RQ","AB334RQ","true","RICARDONE_EGRESO_CAMIONES","RicEgrCamFrente","0","c6c49a8a-6d8b-42c5-aaf2-118f2bb9571a","0","largo_revision","CIRCUITO_SAN_LORENZO","JOURNEY_LARGO_REVISION","0",""
"17635","d989f7ed-fc30-4c4c-a376-2730eefd30be__committee_seg_0","1","physical","sector_entered","2026-05-13T22:37:13.255-03:00","2026-05-13T22:37:13.255-03:00","AE923NR","AE923NR","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","d989f7ed-fc30-4c4c-a376-2730eefd30be","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"17640","d989f7ed-fc30-4c4c-a376-2730eefd30be__committee_seg_0","2","physical","sector_entered","2026-05-13T22:39:54.955-03:00","2026-05-13T22:39:54.955-03:00","AE923NR","AE923NR","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","d989f7ed-fc30-4c4c-a376-2730eefd30be","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"21043","d989f7ed-fc30-4c4c-a376-2730eefd30be__committee_seg_2","6","physical","sector_entered","2026-05-14T19:50:38.418-03:00","2026-05-14T19:50:38.418-03:00","AE923NR","AE923NR","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","d989f7ed-fc30-4c4c-a376-2730eefd30be","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"21054","d989f7ed-fc30-4c4c-a376-2730eefd30be__committee_seg_2","7","physical","sector_entered","2026-05-14T19:57:53.547-03:00","2026-05-14T19:57:53.547-03:00","AE923NR","AE923NR","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","d989f7ed-fc30-4c4c-a376-2730eefd30be","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"22101","d989f7ed-fc30-4c4c-a376-2730eefd30be__committee_seg_3","8","physical","sector_entered","2026-05-15T02:31:37.05-03:00","2026-05-15T02:31:37.05-03:00","AE923NR","AE923NR","true","RICARDONE_CALADA","RicCal04","0","d989f7ed-fc30-4c4c-a376-2730eefd30be","3","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"22130","d989f7ed-fc30-4c4c-a376-2730eefd30be__committee_seg_3","9","physical","sector_entered","2026-05-15T02:43:15.124-03:00","2026-05-15T02:43:15.124-03:00","AE923NR","AE923NR","true","RICARDONE_BALANZA","RicB1Ingreso","0","d989f7ed-fc30-4c4c-a376-2730eefd30be","3","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"22545","d989f7ed-fc30-4c4c-a376-2730eefd30be__committee_seg_3","10","physical","sector_entered","2026-05-15T05:24:23.525-03:00","2026-05-15T05:24:23.525-03:00","AE923NR","AE923NR","true","RICARDONE_CELDA_16","RicC16Descarga1","0","d989f7ed-fc30-4c4c-a376-2730eefd30be","3","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"22652","d989f7ed-fc30-4c4c-a376-2730eefd30be__committee_seg_3","11","physical","sector_entered","2026-05-15T05:44:11.361-03:00","2026-05-15T05:44:11.361-03:00","AE923NR","AE923NR","true","RICARDONE_BALANZA","RicB2Egreso","0","d989f7ed-fc30-4c4c-a376-2730eefd30be","3","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"17310","071ab6a7-970e-4f1f-8aac-05d51314f9a4__committee_seg_0","2","physical","sector_entered","2026-05-13T20:36:36.675-03:00","2026-05-13T20:36:36.675-03:00","KOU367","KOU367","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","071ab6a7-970e-4f1f-8aac-05d51314f9a4","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"17352","071ab6a7-970e-4f1f-8aac-05d51314f9a4__committee_seg_0","3","physical","sector_entered","2026-05-13T20:48:50.888-03:00","2026-05-13T20:48:50.888-03:00","KOU367","KOU367","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","071ab6a7-970e-4f1f-8aac-05d51314f9a4","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"18409","071ab6a7-970e-4f1f-8aac-05d51314f9a4__committee_seg_1","4","physical","sector_entered","2026-05-14T05:24:18.788-03:00","2026-05-14T05:24:18.788-03:00","KOU367","KOU367","true","RICARDONE_BALANZA","RicB1Ingreso","0","071ab6a7-970e-4f1f-8aac-05d51314f9a4","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"18638","071ab6a7-970e-4f1f-8aac-05d51314f9a4__committee_seg_1","5","physical","sector_entered","2026-05-14T06:32:00.503-03:00","2026-05-14T06:32:00.503-03:00","KOU367","KOU367","true","RICARDONE_CELDA_16","RicC16Descarga1","0","071ab6a7-970e-4f1f-8aac-05d51314f9a4","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"18701","071ab6a7-970e-4f1f-8aac-05d51314f9a4__committee_seg_1","6","physical","sector_entered","2026-05-14T06:46:06.641-03:00","2026-05-14T06:46:06.641-03:00","KOU367","KOU367","true","RICARDONE_BALANZA","RicB2Egreso","0","071ab6a7-970e-4f1f-8aac-05d51314f9a4","1","split","CIRCUITO_CELDA16_DESCARGA","","0",""
"21340","071ab6a7-970e-4f1f-8aac-05d51314f9a4__committee_seg_2","7","physical","sector_entered","2026-05-14T21:22:33.461-03:00","2026-05-14T21:22:33.461-03:00","KOU367","KOU367","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","071ab6a7-970e-4f1f-8aac-05d51314f9a4","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"21355","071ab6a7-970e-4f1f-8aac-05d51314f9a4__committee_seg_2","8","physical","sector_entered","2026-05-14T21:26:12.414-03:00","2026-05-14T21:26:12.414-03:00","KOU367","KOU367","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","071ab6a7-970e-4f1f-8aac-05d51314f9a4","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"22333","9c9d7389-9966-4653-b2a4-688ce91c6a9f__committee_seg_1","3","physical","sector_entered","2026-05-15T04:39:39.088-03:00","2026-05-15T04:39:39.088-03:00","EQL849","EQL849","true","RICARDONE_BALANZA","RicB1Ingreso","0","9c9d7389-9966-4653-b2a4-688ce91c6a9f","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"22620","9c9d7389-9966-4653-b2a4-688ce91c6a9f__committee_seg_1","4","physical","sector_entered","2026-05-15T05:38:54.063-03:00","2026-05-15T05:38:54.063-03:00","EQL849","EQL849","true","RICARDONE_BALANZA","RicB2Egreso","0","9c9d7389-9966-4653-b2a4-688ce91c6a9f","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"18999","d8d5a3f9-0e59-4dea-9a15-e375a4f7983b__committee_seg_1","2","physical","sector_entered","2026-05-14T08:05:53.048-03:00","2026-05-14T08:05:53.048-03:00","CUX929","CUX929","true","RICARDONE_CALADA","RicCal01","0","d8d5a3f9-0e59-4dea-9a15-e375a4f7983b","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"19139","d8d5a3f9-0e59-4dea-9a15-e375a4f7983b__committee_seg_1","3","physical","sector_entered","2026-05-14T08:37:43.015-03:00","2026-05-14T08:37:43.015-03:00","CUX929","CUX929","true","RICARDONE_BALANZA","RicB1Ingreso","0","d8d5a3f9-0e59-4dea-9a15-e375a4f7983b","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"19691","d8d5a3f9-0e59-4dea-9a15-e375a4f7983b__committee_seg_1","4","physical","sector_entered","2026-05-14T11:04:11.464-03:00","2026-05-14T11:04:11.464-03:00","CUX929","CUX929","true","RICARDONE_BALANZA","RicB2Egreso","0","d8d5a3f9-0e59-4dea-9a15-e375a4f7983b","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"21273","fbd3c1d0-976c-486f-9b0f-c32c67463656","2","physical","sector_entered","2026-05-14T21:01:09.688-03:00","2026-05-14T21:01:09.688-03:00","PAN646","PAN646","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","fbd3c1d0-976c-486f-9b0f-c32c67463656","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22492","fbd3c1d0-976c-486f-9b0f-c32c67463656","3","physical","sector_entered","2026-05-15T05:14:12.008-03:00","2026-05-15T05:14:12.008-03:00","PAN646","PAN646","true","RICARDONE_CALADA","RicCal01","0","fbd3c1d0-976c-486f-9b0f-c32c67463656","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22537","fbd3c1d0-976c-486f-9b0f-c32c67463656","4","physical","sector_entered","2026-05-15T05:22:58.347-03:00","2026-05-15T05:22:58.347-03:00","PAN646","PAN646","true","RICARDONE_BALANZA","RicB1Ingreso","0","fbd3c1d0-976c-486f-9b0f-c32c67463656","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"19284","27a04d26-3d05-40f4-9650-ea5c2f284754","2","physical","sector_entered","2026-05-14T09:21:21.053-03:00","2026-05-14T09:21:21.053-03:00","AA417JM","AA417JM","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","27a04d26-3d05-40f4-9650-ea5c2f284754","0","largo_revision","CIRCUITO_SAN_LORENZO","JOURNEY_LARGO_REVISION","0",""
"19298","27a04d26-3d05-40f4-9650-ea5c2f284754","3","physical","sector_entered","2026-05-14T09:24:29.742-03:00","2026-05-14T09:24:29.742-03:00","AA417JM","AA417JM","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","27a04d26-3d05-40f4-9650-ea5c2f284754","0","largo_revision","CIRCUITO_SAN_LORENZO","JOURNEY_LARGO_REVISION","0",""
"20727","27a04d26-3d05-40f4-9650-ea5c2f284754","4","physical","sector_entered","2026-05-14T17:38:19.624-03:00","2026-05-14T17:38:19.624-03:00","AA417JM","AA417JM","true","RICARDONE_CALADA","RicCal03","0","27a04d26-3d05-40f4-9650-ea5c2f284754","0","largo_revision","CIRCUITO_SAN_LORENZO","JOURNEY_LARGO_REVISION","0",""
"22533","27a04d26-3d05-40f4-9650-ea5c2f284754","5","physical","sector_entered","2026-05-15T05:22:06.075-03:00","2026-05-15T05:22:06.075-03:00","AA417JM","AA417JM","true","RICARDONE_EGRESO_CAMIONES","RicEgrCamFrente","0","27a04d26-3d05-40f4-9650-ea5c2f284754","0","largo_revision","CIRCUITO_SAN_LORENZO","JOURNEY_LARGO_REVISION","0",""
"21010","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","2","physical","sector_entered","2026-05-14T19:39:36.859-03:00","2026-05-14T19:39:36.859-03:00","TFF373","TFF373","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"21039","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","3","physical","sector_entered","2026-05-14T19:48:50.154-03:00","2026-05-14T19:48:50.154-03:00","TFF373","TFF373","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22080","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","4","physical","sector_entered","2026-05-15T02:21:45.502-03:00","2026-05-15T02:21:45.502-03:00","TFF373","TFF373","true","RICARDONE_CALADA","RicCal01","0","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22103","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","5","physical","sector_entered","2026-05-15T02:32:35.491-03:00","2026-05-15T02:32:35.491-03:00","TFF373","TFF373","true","RICARDONE_BALANZA","RicB1Ingreso","0","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22475","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","6","physical","sector_entered","2026-05-15T05:09:23.402-03:00","2026-05-15T05:09:23.402-03:00","TFF373","TFF373","true","RICARDONE_BALANZA","RicB2Egreso","0","ecd9b1ea-389f-494d-9f2f-a78ff90fb80f","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22446","e370984c-b1fc-44ba-9d84-1259bf1f1bbc__committee_seg_1","2","physical","sector_entered","2026-05-15T05:02:44.416-03:00","2026-05-15T05:02:44.416-03:00","FDR396","FDR396","true","RICARDONE_BALANZA","RicB2Egreso","0","e370984c-b1fc-44ba-9d84-1259bf1f1bbc","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"20966","824c5710-281a-46a9-b1ca-51060b1b2f1e","2","physical","sector_entered","2026-05-14T19:21:44.316-03:00","2026-05-14T19:21:44.316-03:00","AC618TT","AC618TT","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","824c5710-281a-46a9-b1ca-51060b1b2f1e","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22027","824c5710-281a-46a9-b1ca-51060b1b2f1e","3","physical","sector_entered","2026-05-15T01:57:57.059-03:00","2026-05-15T01:57:57.059-03:00","AC618TT","AC618TT","true","RICARDONE_CALADA","RicCal01","0","824c5710-281a-46a9-b1ca-51060b1b2f1e","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22054","824c5710-281a-46a9-b1ca-51060b1b2f1e","4","physical","sector_entered","2026-05-15T02:08:56.536-03:00","2026-05-15T02:08:56.536-03:00","AC618TT","AC618TT","true","RICARDONE_BALANZA","RicB1Ingreso","0","824c5710-281a-46a9-b1ca-51060b1b2f1e","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22407","824c5710-281a-46a9-b1ca-51060b1b2f1e","5","physical","sector_entered","2026-05-15T04:55:00.631-03:00","2026-05-15T04:55:00.631-03:00","AC618TT","AC618TT","true","RICARDONE_BALANZA","RicB2Egreso","0","824c5710-281a-46a9-b1ca-51060b1b2f1e","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"20962","317a92fe-64d6-47df-9c41-917fce45c964","2","physical","sector_entered","2026-05-14T19:19:56.872-03:00","2026-05-14T19:19:56.872-03:00","EJH868","EJH868","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","317a92fe-64d6-47df-9c41-917fce45c964","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"20995","317a92fe-64d6-47df-9c41-917fce45c964","3","physical","sector_entered","2026-05-14T19:34:10.931-03:00","2026-05-14T19:34:10.931-03:00","EJH868","EJH868","true","RICARDONE_PREINGRESO","RicPreIngEgTr","0","317a92fe-64d6-47df-9c41-917fce45c964","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22024","317a92fe-64d6-47df-9c41-917fce45c964","4","physical","sector_entered","2026-05-15T01:56:03.227-03:00","2026-05-15T01:56:03.227-03:00","EJH868","EJH868","true","RICARDONE_CALADA","RicCal02","0","317a92fe-64d6-47df-9c41-917fce45c964","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22046","317a92fe-64d6-47df-9c41-917fce45c964","5","physical","sector_entered","2026-05-15T02:06:39.89-03:00","2026-05-15T02:06:39.89-03:00","EJH868","EJH868","true","RICARDONE_BALANZA","RicB1Ingreso","0","317a92fe-64d6-47df-9c41-917fce45c964","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22382","317a92fe-64d6-47df-9c41-917fce45c964","6","physical","sector_entered","2026-05-15T04:50:48.616-03:00","2026-05-15T04:50:48.616-03:00","EJH868","EJH868","true","RICARDONE_BALANZA","RicB2Egreso","0","317a92fe-64d6-47df-9c41-917fce45c964","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"20961","3b92a1c4-e38e-4cdb-8221-4c6289e7cf27","2","physical","sector_entered","2026-05-14T19:18:38.549-03:00","2026-05-14T19:18:38.549-03:00","BWN575","BWN575","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","3b92a1c4-e38e-4cdb-8221-4c6289e7cf27","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22026","3b92a1c4-e38e-4cdb-8221-4c6289e7cf27","3","physical","sector_entered","2026-05-15T01:56:30.271-03:00","2026-05-15T01:56:30.271-03:00","BWN575","BWN575","true","RICARDONE_CALADA","RicCal04","0","3b92a1c4-e38e-4cdb-8221-4c6289e7cf27","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22043","3b92a1c4-e38e-4cdb-8221-4c6289e7cf27","4","physical","sector_entered","2026-05-15T02:05:38.368-03:00","2026-05-15T02:05:38.368-03:00","BWN575","BWN575","true","RICARDONE_BALANZA","RicB1Ingreso","0","3b92a1c4-e38e-4cdb-8221-4c6289e7cf27","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"22369","3b92a1c4-e38e-4cdb-8221-4c6289e7cf27","5","physical","sector_entered","2026-05-15T04:48:12.128-03:00","2026-05-15T04:48:12.128-03:00","BWN575","BWN575","true","RICARDONE_BALANZA","RicB2Egreso","0","3b92a1c4-e38e-4cdb-8221-4c6289e7cf27","0","normal","REGISTRO_INCOMPLETO_COMITE","","0",""
"16996","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f__committee_seg_0","1","physical","sector_entered","2026-05-13T18:40:53.229-03:00","2026-05-13T18:40:53.229-03:00","NYF932","NYF932","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"17032","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f__committee_seg_0","2","physical","sector_entered","2026-05-13T18:52:33.521-03:00","2026-05-13T18:52:33.521-03:00","NYF932","NYF932","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"18106","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f__committee_seg_1","3","physical","sector_entered","2026-05-14T02:52:06.064-03:00","2026-05-14T02:52:06.064-03:00","NYF932","NYF932","true","RICARDONE_BALANZA","RicB2Egreso","0","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f","1","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"21106","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f__committee_seg_2","4","physical","sector_entered","2026-05-14T20:11:30.253-03:00","2026-05-14T20:11:30.253-03:00","NYF932","NYF932","true","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","0","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"21120","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f__committee_seg_2","5","physical","sector_entered","2026-05-14T20:13:52.322-03:00","2026-05-14T20:13:52.322-03:00","NYF932","NYF932","true","RICARDONE_PREINGRESO","RicPreIngInFr","0","9475a5be-2ca0-41e4-aaf3-07da3ca6a02f","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"22074","af25834b-4bf8-40d7-9d00-0d2ad2ea0744__committee_seg_2","3","physical","sector_entered","2026-05-15T02:18:30.256-03:00","2026-05-15T02:18:30.256-03:00","FUN265","FUN265","true","RICARDONE_CALADA","RicCal01","0","af25834b-4bf8-40d7-9d00-0d2ad2ea0744","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"22345","af25834b-4bf8-40d7-9d00-0d2ad2ea0744__committee_seg_2","4","physical","sector_entered","2026-05-15T04:43:06.91-03:00","2026-05-15T04:43:06.91-03:00","FUN265","FUN265","true","RICARDONE_BALANZA","RicB2Egreso","0","af25834b-4bf8-40d7-9d00-0d2ad2ea0744","2","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"13348","cd0cfada-4584-47ea-bb23-f5ec0f9cfe28__committee_seg_0","7","physical","sector_entered","2026-05-12T04:34:43.628-03:00","2026-05-12T04:34:43.628-03:00","AH185MZ","AH185MZ","true","RICARDONE_BALANZA","RicB3Ingreso","0","cd0cfada-4584-47ea-bb23-f5ec0f9cfe28","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
"13678","cd0cfada-4584-47ea-bb23-f5ec0f9cfe28__committee_seg_0","9","physical","sector_entered","2026-05-12T06:42:19.037-03:00","2026-05-12T06:42:19.037-03:00","AH185MZ","AH185MZ","true","RICARDONE_BALANZA","RicB3Ingreso","0","cd0cfada-4584-47ea-bb23-f5ec0f9cfe28","0","split","REGISTRO_INCOMPLETO_COMITE","","0",""
