date,week,day_name,time_bucket,day_night,deviceCode,sectorCode,camera_type,event_count,alert_count_total,alert_lpr_count,lpr_alerts_per_100_events,first_event_at,last_event_at,first_alert_at,last_alert_at,status
2026-06-22,2026W26,lunes,04-07,noche,RicPreIngEgFr,2-S1,front,2,3,3,150,2026-06-22T05:06:05.457-03:00,2026-06-22T06:30:07.514-03:00,2026-06-22T06:00:26.573555-03:00,2026-06-22T06:36:11.573391-03:00,Crítico
2026-06-22,2026W26,lunes,04-07,noche,RicC16Carga1,2-S5,front,1,0,0,0,2026-06-22T06:25:45.468-03:00,2026-06-22T06:25:45.468-03:00,2026-06-22T06:25:45.468-03:00,2026-06-22T06:25:45.468-03:00,Bajo
2026-06-22,2026W26,lunes,04-07,noche,RicVolcable2,2-S9,front,2,0,0,0,2026-06-22T04:41:47.504-03:00,2026-06-22T06:08:21.008-03:00,2026-06-22T06:08:21.008-03:00,2026-06-22T06:08:21.008-03:00,Bajo
2026-06-22,2026W26,lunes,04-07,noche,SLZBalIngFte,1-S1,front,1,5,1,100,2026-06-22T04:03:15.565-03:00,2026-06-22T04:03:15.565-03:00,2026-06-22T04:03:15.565-03:00,2026-06-22T05:37:00.132861-03:00,Alto
2026-06-22,2026W26,lunes,00-03,noche,RicPreIngInFr,2-S1,front,19,17,3,15.789,2026-06-22T00:24:19.681-03:00,2026-06-22T03:59:59.097-03:00,2026-06-22T00:19:55.487936-03:00,2026-06-22T03:59:59.097-03:00,Medio
2026-06-22,2026W26,lunes,00-03,noche,SLZSalidaC1Fte,1-S7,front,53,52,5,9.434,2026-06-22T00:02:06.209-03:00,2026-06-22T03:59:29.068-03:00,2026-06-22T00:01:05.490549-03:00,2026-06-22T03:59:29.068-03:00,Bajo
2026-06-22,2026W26,lunes,00-03,noche,RicB3Ingreso,2-S4,front,1,0,0,0,2026-06-22T03:57:09.695-03:00,2026-06-22T03:57:09.695-03:00,2026-06-22T03:57:09.695-03:00,2026-06-22T03:57:09.695-03:00,Bajo
2026-06-22,2026W26,lunes,00-03,noche,RicIngCamFrente,2-S0,front,25,5,5,20,2026-06-22T00:22:30.46-03:00,2026-06-22T03:54:12.74-03:00,2026-06-22T00:18:10.496145-03:00,2026-06-22T03:54:12.74-03:00,Medio
2026-06-22,2026W26,lunes,00-03,noche,SLZSalidaC2Fte,1-S7,front,16,4,0,0,2026-06-22T03:05:35.705-03:00,2026-06-22T03:51:58.466-03:00,2026-06-22T02:41:46.065908-03:00,2026-06-22T03:51:58.466-03:00,Bajo
2026-06-22,2026W26,lunes,00-03,noche,SLZIngCamFrente,1-S0,front,34,22,3,8.824,2026-06-22T00:34:20.953-03:00,2026-06-22T03:39:36.904-03:00,2026-06-22T00:08:41.137065-03:00,2026-06-22T03:58:56.145635-03:00,Bajo
2026-06-22,2026W26,lunes,00-03,noche,SLZBalSC2Fte,1-S5,front,1,0,0,0,2026-06-22T02:47:12.15-03:00,2026-06-22T02:47:12.15-03:00,2026-06-22T02:47:12.15-03:00,2026-06-22T02:47:12.15-03:00,Bajo
2026-06-22,2026W26,lunes,00-03,noche,RicVolcable1,2-S9,front,6,4,4,66.667,2026-06-22T00:03:56.766-03:00,2026-06-22T02:44:44.709-03:00,2026-06-22T01:32:54.838131-03:00,2026-06-22T03:59:19.848584-03:00,Alto
2026-06-22,2026W26,lunes,00-03,noche,RicEgrCamFrente,2-S3,front,22,13,7,31.818,2026-06-22T01:37:24.44-03:00,2026-06-22T02:35:53.287-03:00,2026-06-22T00:02:32.247511-03:00,2026-06-22T02:35:53.287-03:00,Alto
2026-06-22,2026W26,lunes,00-03,noche,RicVolcable2,2-S9,front,3,7,3,100,2026-06-22T00:35:31.363-03:00,2026-06-22T02:30:30.245-03:00,2026-06-22T00:03:03.128331-03:00,2026-06-22T03:00:43.211622-03:00,Alto
2026-06-22,2026W26,lunes,00-03,noche,RicCal06,2-S2,front,13,0,0,0,2026-06-22T01:19:28.396-03:00,2026-06-22T02:17:54.93-03:00,2026-06-22T02:17:54.93-03:00,2026-06-22T02:17:54.93-03:00,Bajo
2026-06-22,2026W26,lunes,00-03,noche,RicCal05,2-S2,front,20,3,1,5,2026-06-22T01:28:15.775-03:00,2026-06-22T02:16:37.304-03:00,2026-06-22T01:40:49.178275-03:00,2026-06-22T02:16:37.304-03:00,Bajo
2026-06-22,2026W26,lunes,00-03,noche,SLZBalIngFte,1-S1,front,3,7,3,100,2026-06-22T01:56:04.662-03:00,2026-06-22T02:04:50.511-03:00,2026-06-22T02:02:38.571346-03:00,2026-06-22T02:29:42.762424-03:00,Alto
2026-06-22,2026W26,lunes,00-03,noche,RicB1Ingreso,2-S4,front,1,1,1,100,2026-06-22T00:05:20.964-03:00,2026-06-22T00:05:20.964-03:00,2026-06-22T00:05:20.964-03:00,2026-06-22T01:48:56.585999-03:00,Alto
2026-06-23,2026W26,martes,20-23,noche,RicCal02,2-S2,front,52,15,6,11.538,2026-06-23T20:00:07.169-03:00,2026-06-23T23:58:55.723-03:00,2026-06-23T20:01:28.517445-03:00,2026-06-23T23:58:55.723-03:00,Medio
2026-06-23,2026W26,martes,20-23,noche,RicPreIngInFr,2-S1,front,89,79,15,16.854,2026-06-23T20:05:52.16-03:00,2026-06-23T23:58:39.775-03:00,2026-06-23T20:24:14.560216-03:00,2026-06-23T23:58:39.775-03:00,Medio
2026-06-23,2026W26,martes,20-23,noche,RicB1Ingreso,2-S4,front,8,3,1,12.5,2026-06-23T20:08:58.041-03:00,2026-06-23T23:58:36.343-03:00,2026-06-23T20:05:55.993776-03:00,2026-06-23T23:58:36.343-03:00,Medio
2026-06-23,2026W26,martes,20-23,noche,RicCal01,2-S2,front,48,26,5,10.417,2026-06-23T20:02:23.328-03:00,2026-06-23T23:57:35.906-03:00,2026-06-23T20:09:19.889303-03:00,2026-06-23T23:57:35.906-03:00,Medio
2026-06-23,2026W26,martes,20-23,noche,SLZSalidaC1Fte,1-S7,front,89,81,7,7.865,2026-06-23T20:01:57.503-03:00,2026-06-23T23:57:16.515-03:00,2026-06-23T20:01:19.491347-03:00,2026-06-23T23:57:29.897551-03:00,Bajo
2026-06-23,2026W26,martes,20-23,noche,RicIngCamFrente,2-S0,front,85,41,41,48.235,2026-06-23T20:03:18.954-03:00,2026-06-23T23:56:35.609-03:00,2026-06-23T20:17:04.43435-03:00,2026-06-23T23:59:09.451434-03:00,Alto
2026-06-23,2026W26,martes,20-23,noche,SLZIngCamFrente,1-S0,front,81,51,12,14.815,2026-06-23T20:08:15.999-03:00,2026-06-23T23:48:49.972-03:00,2026-06-23T20:02:39.839734-03:00,2026-06-23T23:49:04.783071-03:00,Medio
2026-06-23,2026W26,martes,20-23,noche,SLZSalidaC2Fte,1-S7,front,1,0,0,0,2026-06-23T23:45:34.074-03:00,2026-06-23T23:45:34.074-03:00,2026-06-23T23:45:34.074-03:00,2026-06-23T23:45:34.074-03:00,Bajo
2026-06-23,2026W26,martes,20-23,noche,SLZBalIngFte,1-S1,front,66,98,37,56.061,2026-06-23T20:01:09.111-03:00,2026-06-23T23:41:40.799-03:00,2026-06-23T20:01:12.961755-03:00,2026-06-23T23:54:23.426618-03:00,Alto
2026-06-23,2026W26,martes,20-23,noche,RicVolcable2,2-S9,front,6,5,1,16.667,2026-06-23T20:31:10.149-03:00,2026-06-23T23:29:45.816-03:00,2026-06-23T20:18:36.92417-03:00,2026-06-23T23:29:45.816-03:00,Medio
2026-06-23,2026W26,martes,20-23,noche,RicVolcable1,2-S9,front,3,2,2,66.667,2026-06-23T20:16:34.528-03:00,2026-06-23T21:38:33.295-03:00,2026-06-23T20:47:08.224281-03:00,2026-06-23T23:25:43.090122-03:00,Alto
2026-06-23,2026W26,martes,16-19,noche,SLZSalidaC1Fte,1-S7,front,27,13,1,3.704,2026-06-23T19:02:17.391-03:00,2026-06-23T19:59:35.166-03:00,2026-06-23T19:09:39.220833-03:00,2026-06-23T19:59:35.166-03:00,Bajo
2026-06-23,2026W26,martes,16-19,noche,RicPreIngInFr,2-S1,front,33,17,3,9.091,2026-06-23T19:00:45.376-03:00,2026-06-23T19:59:34.7-03:00,2026-06-23T19:19:49.551868-03:00,2026-06-23T19:59:34.7-03:00,Bajo
2026-06-23,2026W26,martes,16-19,noche,SLZIngCamFrente,1-S0,front,8,3,0,0,2026-06-23T19:41:49.326-03:00,2026-06-23T19:59:25.489-03:00,2026-06-23T19:50:49.839395-03:00,2026-06-23T19:59:25.489-03:00,Bajo
2026-06-23,2026W26,martes,16-19,noche,SLZBalIngFte,1-S1,front,13,18,9,69.231,2026-06-23T19:09:01.561-03:00,2026-06-23T19:59:25.125-03:00,2026-06-23T19:06:43.928921-03:00,2026-06-23T19:59:47.43386-03:00,Alto
2026-06-23,2026W26,martes,16-19,noche,RicCal01,2-S2,front,14,3,2,14.286,2026-06-23T19:31:21.274-03:00,2026-06-23T19:58:18.188-03:00,2026-06-23T19:33:55.625806-03:00,2026-06-23T19:58:18.188-03:00,Medio
2026-06-23,2026W26,martes,16-19,noche,RicIngCamFrente,2-S0,front,26,3,3,11.538,2026-06-23T19:01:54.978-03:00,2026-06-23T19:57:21.572-03:00,2026-06-23T19:22:19.432956-03:00,2026-06-23T19:57:21.572-03:00,Medio
2026-06-23,2026W26,martes,16-19,noche,RicCal02,2-S2,front,6,7,1,16.667,2026-06-23T19:29:24.656-03:00,2026-06-23T19:50:01.376-03:00,2026-06-23T19:33:59.016489-03:00,2026-06-23T19:52:58.606889-03:00,Medio
2026-06-23,2026W26,martes,16-19,noche,SLZSalidaC2Fte,1-S7,front,1,2,0,0,2026-06-23T19:49:13.71-03:00,2026-06-23T19:49:13.71-03:00,2026-06-23T19:14:10.838376-03:00,2026-06-23T19:49:13.71-03:00,Bajo
2026-06-23,2026W26,martes,16-19,noche,RicVolcable1,2-S9,front,2,0,0,0,2026-06-23T19:12:49.343-03:00,2026-06-23T19:41:52.086-03:00,2026-06-23T19:41:52.086-03:00,2026-06-23T19:41:52.086-03:00,Bajo
2026-06-23,2026W26,martes,16-19,noche,RicVolcable2,2-S9,front,1,0,0,0,2026-06-23T19:26:00.483-03:00,2026-06-23T19:26:00.483-03:00,2026-06-23T19:26:00.483-03:00,2026-06-23T19:26:00.483-03:00,Bajo
2026-06-23,2026W26,martes,16-19,noche,RicPreIngEgFr,2-S1,front,1,6,6,600,2026-06-23T19:15:34.773-03:00,2026-06-23T19:15:34.773-03:00,2026-06-23T19:15:34.773-03:00,2026-06-23T19:34:46.935938-03:00,Crítico
2026-06-23,2026W26,martes,16-19,dia,RicPreIngInFr,2-S1,front,76,15,5,6.579,2026-06-23T16:01:18.504-03:00,2026-06-23T18:59:54.009-03:00,2026-06-23T16:05:29.572106-03:00,2026-06-23T18:59:54.009-03:00,Bajo
2026-06-23,2026W26,martes,16-19,dia,RicIngCamFrente,2-S0,front,66,5,5,7.576,2026-06-23T16:01:37.389-03:00,2026-06-23T18:59:14.011-03:00,2026-06-23T17:34:14.414377-03:00,2026-06-23T18:59:14.011-03:00,Bajo
2026-06-23,2026W26,martes,16-19,dia,SLZIngCamFrente,1-S0,front,67,46,7,10.448,2026-06-23T16:20:40.702-03:00,2026-06-23T18:58:15.574-03:00,2026-06-23T16:00:14.881776-03:00,2026-06-23T18:58:15.574-03:00,Medio
2026-06-23,2026W26,martes,16-19,dia,RicVolcable2,2-S9,front,7,3,3,42.857,2026-06-23T16:21:37.355-03:00,2026-06-23T18:58:13.423-03:00,2026-06-23T17:52:51.919592-03:00,2026-06-23T18:58:13.423-03:00,Alto
2026-06-23,2026W26,martes,16-19,dia,SLZSalidaC1Fte,1-S7,front,81,71,8,9.877,2026-06-23T16:04:08.443-03:00,2026-06-23T18:54:46.401-03:00,2026-06-23T16:06:29.290824-03:00,2026-06-23T18:56:04.426968-03:00,Bajo
2026-06-23,2026W26,martes,16-19,dia,RicVolcable1,2-S9,front,5,0,0,0,2026-06-23T16:51:14.127-03:00,2026-06-23T18:50:07.425-03:00,2026-06-23T18:50:07.425-03:00,2026-06-23T18:50:07.425-03:00,Bajo
2026-06-23,2026W26,martes,16-19,dia,SLZBalIngFte,1-S1,front,57,83,27,47.368,2026-06-23T16:10:42.991-03:00,2026-06-23T18:47:53.756-03:00,2026-06-23T16:02:52.714207-03:00,2026-06-23T18:47:53.756-03:00,Alto
2026-06-23,2026W26,martes,16-19,dia,RicCal01,2-S2,front,33,10,3,9.091,2026-06-23T16:14:45.398-03:00,2026-06-23T18:31:54.053-03:00,2026-06-23T16:37:44.687335-03:00,2026-06-23T18:31:54.053-03:00,Bajo
2026-06-23,2026W26,martes,16-19,dia,RicCal02,2-S2,front,28,12,1,3.571,2026-06-23T16:09:15.723-03:00,2026-06-23T18:28:40.163-03:00,2026-06-23T16:35:27.995988-03:00,2026-06-23T18:28:40.163-03:00,Bajo
2026-06-23,2026W26,martes,16-19,dia,RenCargFte,1-S8,front,5,17,11,220,2026-06-23T17:01:39.803-03:00,2026-06-23T18:13:57.258-03:00,2026-06-23T16:01:47.233516-03:00,2026-06-23T18:15:42.122643-03:00,Crítico
2026-06-23,2026W26,martes,16-19,dia,RicB1Ingreso,2-S4,front,6,2,2,33.333,2026-06-23T16:05:14.085-03:00,2026-06-23T17:11:20.933-03:00,2026-06-23T17:11:20.933-03:00,2026-06-23T18:52:55.977594-03:00,Alto
2026-06-23,2026W26,martes,16-19,dia,SLZBalSC2Fte,1-S5,front,1,1,1,100,2026-06-23T16:56:22.749-03:00,2026-06-23T16:56:22.749-03:00,2026-06-23T16:56:22.749-03:00,2026-06-23T18:48:38.237718-03:00,Alto
2026-06-23,2026W26,martes,16-19,dia,RicCalLiq,2-S2,front,1,3,3,300,2026-06-23T16:49:31.688-03:00,2026-06-23T16:49:31.688-03:00,2026-06-23T16:41:58.873783-03:00,2026-06-23T17:57:33.993717-03:00,Crítico
2026-06-23,2026W26,martes,16-19,dia,SLZSalidaC2Fte,1-S7,front,2,3,1,50,2026-06-23T16:03:38.304-03:00,2026-06-23T16:03:46.311-03:00,2026-06-23T16:02:05.153344-03:00,2026-06-23T18:40:56.699992-03:00,Alto
2026-06-23,2026W26,martes,12-15,dia,RicPreIngInFr,2-S1,front,95,2,2,2.105,2026-06-23T12:00:05.797-03:00,2026-06-23T15:59:56.742-03:00,2026-06-23T15:31:44.363226-03:00,2026-06-23T15:59:56.742-03:00,Bajo
2026-06-23,2026W26,martes,12-15,dia,RicIngCamFrente,2-S0,front,109,3,3,2.752,2026-06-23T12:04:17.197-03:00,2026-06-23T15:58:00.015-03:00,2026-06-23T13:21:04.386256-03:00,2026-06-23T15:58:00.015-03:00,Bajo
2026-06-23,2026W26,martes,12-15,dia,SLZSalidaC1Fte,1-S7,front,152,67,8,5.263,2026-06-23T12:00:55.619-03:00,2026-06-23T15:54:44.137-03:00,2026-06-23T12:03:33.775685-03:00,2026-06-23T15:58:04.519587-03:00,Bajo
2026-06-23,2026W26,martes,12-15,dia,SLZSalidaC2Fte,1-S7,front,24,6,0,0,2026-06-23T12:02:26.787-03:00,2026-06-23T15:49:29.211-03:00,2026-06-23T13:38:48.512968-03:00,2026-06-23T15:49:29.211-03:00,Bajo
2026-06-23,2026W26,martes,12-15,dia,SLZBalIngFte,1-S1,front,80,96,42,52.5,2026-06-23T12:00:47.538-03:00,2026-06-23T15:45:49.76-03:00,2026-06-23T12:00:32.848137-03:00,2026-06-23T15:59:42.846707-03:00,Alto
2026-06-23,2026W26,martes,12-15,dia,SLZIngCamFrente,1-S0,front,114,117,3,2.632,2026-06-23T12:00:15.584-03:00,2026-06-23T15:34:31.4-03:00,2026-06-23T12:00:49.970591-03:00,2026-06-23T15:59:24.81223-03:00,Bajo
2026-06-23,2026W26,martes,12-15,dia,RicVolcable1,2-S9,front,1,4,4,400,2026-06-23T15:07:28.405-03:00,2026-06-23T15:07:28.405-03:00,2026-06-23T12:31:48.077852-03:00,2026-06-23T15:07:28.405-03:00,Crítico
2026-06-23,2026W26,martes,12-15,dia,RicCal02,2-S2,front,40,7,0,0,2026-06-23T12:01:19.875-03:00,2026-06-23T15:00:50.361-03:00,2026-06-23T15:00:50.361-03:00,2026-06-23T15:55:53.995151-03:00,Bajo
2026-06-23,2026W26,martes,12-15,dia,RicCal01,2-S2,front,35,11,2,5.714,2026-06-23T12:02:49.019-03:00,2026-06-23T14:58:41.78-03:00,2026-06-23T14:58:41.78-03:00,2026-06-23T15:54:05.362258-03:00,Bajo
2026-06-23,2026W26,martes,12-15,dia,RenCargFte,1-S8,front,4,2,2,50,2026-06-23T12:37:06.935-03:00,2026-06-23T14:42:49.146-03:00,2026-06-23T14:42:49.146-03:00,2026-06-23T15:32:37.038611-03:00,Alto
2026-06-23,2026W26,martes,12-15,dia,RicPreIngEgFr,2-S1,front,1,6,4,400,2026-06-23T14:00:01.751-03:00,2026-06-23T14:00:01.751-03:00,2026-06-23T13:46:16.910919-03:00,2026-06-23T15:31:16.931459-03:00,Crítico
2026-06-23,2026W26,martes,12-15,dia,RicVolcable2,2-S9,front,5,7,3,60,2026-06-23T12:18:14.186-03:00,2026-06-23T13:56:43.648-03:00,2026-06-23T12:08:12.05729-03:00,2026-06-23T15:22:36.908802-03:00,Alto
2026-06-23,2026W26,martes,12-15,dia,RicCalLiq,2-S2,front,4,3,3,75,2026-06-23T12:12:10.614-03:00,2026-06-23T13:46:04.821-03:00,2026-06-23T13:08:28.618934-03:00,2026-06-23T14:30:53.740562-03:00,Alto
2026-06-23,2026W26,martes,12-15,dia,RenDescFte,1-S8,front,20,8,6,30,2026-06-23T12:09:43.928-03:00,2026-06-23T12:46:51.087-03:00,2026-06-23T12:46:51.087-03:00,2026-06-23T15:37:02.918293-03:00,Alto
2026-06-23,2026W26,martes,12-15,dia,RicB1Ingreso,2-S4,front,1,3,0,0,2026-06-23T12:07:24.119-03:00,2026-06-23T12:07:24.119-03:00,2026-06-23T12:07:24.119-03:00,2026-06-23T15:32:05.930927-03:00,Bajo
2026-06-23,2026W26,martes,12-15,dia,RicB3Ingreso,2-S4,front,1,4,0,0,2026-06-23T12:02:12.24-03:00,2026-06-23T12:02:12.24-03:00,2026-06-23T12:02:12.24-03:00,2026-06-23T14:04:32.884915-03:00,Bajo
2026-06-23,2026W26,martes,08-11,dia,SLZIngCamFrente,1-S0,front,95,32,3,3.158,2026-06-23T08:03:26.496-03:00,2026-06-23T11:59:51.102-03:00,2026-06-23T08:01:45.182606-03:00,2026-06-23T11:59:51.102-03:00,Bajo
2026-06-23,2026W26,martes,08-11,dia,SLZSalidaC1Fte,1-S7,front,140,37,5,3.571,2026-06-23T08:00:22.966-03:00,2026-06-23T11:59:33.226-03:00,2026-06-23T08:25:03.212357-03:00,2026-06-23T11:59:33.226-03:00,Bajo
2026-06-23,2026W26,martes,08-11,dia,SLZBalIngFte,1-S1,front,93,58,31,33.333,2026-06-23T08:11:26.959-03:00,2026-06-23T11:59:30.987-03:00,2026-06-23T08:08:47.31289-03:00,2026-06-23T11:59:30.987-03:00,Alto
2026-06-23,2026W26,martes,08-11,dia,RicCal01,2-S2,front,2,0,0,0,2026-06-23T11:56:14.137-03:00,2026-06-23T11:59:29.265-03:00,2026-06-23T11:59:29.265-03:00,2026-06-23T11:59:29.265-03:00,Bajo
2026-06-23,2026W26,martes,08-11,dia,RicPreIngInFr,2-S1,front,3,13,4,133.333,2026-06-23T10:08:13.063-03:00,2026-06-23T11:59:26.115-03:00,2026-06-23T08:06:49.384265-03:00,2026-06-23T11:59:26.115-03:00,Crítico
2026-06-23,2026W26,martes,08-11,dia,RicB1Ingreso,2-S4,front,13,7,2,15.385,2026-06-23T08:07:07.182-03:00,2026-06-23T11:57:27.444-03:00,2026-06-23T08:00:45.679716-03:00,2026-06-23T11:57:27.444-03:00,Medio
2026-06-23,2026W26,martes,08-11,dia,RicCal02,2-S2,front,2,0,0,0,2026-06-23T11:47:36.856-03:00,2026-06-23T11:57:27.145-03:00,2026-06-23T11:57:27.145-03:00,2026-06-23T11:57:27.145-03:00,Bajo
2026-06-23,2026W26,martes,08-11,dia,RicB3Ingreso,2-S4,front,9,1,1,11.111,2026-06-23T08:01:38.68-03:00,2026-06-23T11:54:17.495-03:00,2026-06-23T11:01:22.497141-03:00,2026-06-23T11:54:17.495-03:00,Medio
2026-06-23,2026W26,martes,08-11,dia,RicIngCamFrente,2-S0,front,112,1,1,0.893,2026-06-23T08:09:35.495-03:00,2026-06-23T11:53:55.96-03:00,2026-06-23T11:18:04.383974-03:00,2026-06-23T11:53:55.96-03:00,Bajo
2026-06-23,2026W26,martes,08-11,dia,RicCal06,2-S2,front,47,14,2,4.255,2026-06-23T08:08:03.757-03:00,2026-06-23T11:47:19.673-03:00,2026-06-23T08:05:11.248668-03:00,2026-06-23T11:58:55.517188-03:00,Bajo
2026-06-23,2026W26,martes,08-11,dia,RicCal05,2-S2,front,50,19,1,2,2026-06-23T08:07:37.751-03:00,2026-06-23T11:45:55.904-03:00,2026-06-23T08:10:26.202273-03:00,2026-06-23T11:45:55.904-03:00,Bajo
2026-06-23,2026W26,martes,08-11,dia,RicVolcable2,2-S9,front,8,4,2,25,2026-06-23T08:10:31.799-03:00,2026-06-23T11:44:33.428-03:00,2026-06-23T10:59:46.89192-03:00,2026-06-23T11:44:33.428-03:00,Medio
2026-06-23,2026W26,martes,08-11,dia,SLZSalidaC2Fte,1-S7,front,14,13,3,21.429,2026-06-23T08:02:27.186-03:00,2026-06-23T11:44:26.107-03:00,2026-06-23T09:11:34.166502-03:00,2026-06-23T11:48:35.822703-03:00,Medio
2026-06-23,2026W26,martes,08-11,dia,RicCalLiq,2-S2,front,7,4,2,28.571,2026-06-23T08:04:52.137-03:00,2026-06-23T11:43:47.013-03:00,2026-06-23T08:14:23.186678-03:00,2026-06-23T11:43:47.013-03:00,Medio
2026-06-23,2026W26,martes,08-11,dia,RicPreIngEgFr,2-S1,front,1,6,4,400,2026-06-23T11:28:42.982-03:00,2026-06-23T11:28:42.982-03:00,2026-06-23T08:10:52.599975-03:00,2026-06-23T11:28:42.982-03:00,Crítico
2026-06-23,2026W26,martes,04-07,dia,SLZSalidaC1Fte,1-S7,front,41,3,3,7.317,2026-06-23T07:02:49.369-03:00,2026-06-23T07:59:33.626-03:00,2026-06-23T07:18:28.104119-03:00,2026-06-23T07:59:33.626-03:00,Bajo
2026-06-23,2026W26,martes,04-07,dia,SLZBalIngFte,1-S1,front,12,11,5,41.667,2026-06-23T07:03:12.963-03:00,2026-06-23T07:59:04.67-03:00,2026-06-23T07:12:18.892475-03:00,2026-06-23T07:59:04.67-03:00,Alto
2026-06-23,2026W26,martes,04-07,dia,RicIngCamFrente,2-S0,front,13,9,9,69.231,2026-06-23T07:02:16.782-03:00,2026-06-23T07:58:06.898-03:00,2026-06-23T07:14:19.42451-03:00,2026-06-23T07:58:06.898-03:00,Alto
2026-06-23,2026W26,martes,04-07,dia,SLZSalidaC2Fte,1-S7,front,7,2,2,28.571,2026-06-23T07:09:51.219-03:00,2026-06-23T07:57:18.825-03:00,2026-06-23T07:26:30.751685-03:00,2026-06-23T07:57:18.825-03:00,Medio
2026-06-23,2026W26,martes,04-07,dia,RicB1Ingreso,2-S4,front,8,3,1,12.5,2026-06-23T07:05:39.228-03:00,2026-06-23T07:57:10.51-03:00,2026-06-23T07:26:40.673287-03:00,2026-06-23T07:57:10.51-03:00,Medio
2026-06-23,2026W26,martes,04-07,dia,RicCalLiq,2-S2,front,5,0,0,0,2026-06-23T07:03:33.015-03:00,2026-06-23T07:52:36.083-03:00,2026-06-23T07:52:36.083-03:00,2026-06-23T07:52:36.083-03:00,Bajo
2026-06-23,2026W26,martes,04-07,dia,RicPreIngInFr,2-S1,front,7,16,4,57.143,2026-06-23T07:03:34.416-03:00,2026-06-23T07:49:32.74-03:00,2026-06-23T07:16:19.618916-03:00,2026-06-23T07:50:54.572261-03:00,Alto
2026-06-23,2026W26,martes,04-07,dia,RicB3Ingreso,2-S4,front,5,0,0,0,2026-06-23T07:07:52.892-03:00,2026-06-23T07:49:32.638-03:00,2026-06-23T07:49:32.638-03:00,2026-06-23T07:49:32.638-03:00,Bajo
2026-06-23,2026W26,martes,04-07,dia,RicCal06,2-S2,front,8,2,0,0,2026-06-23T07:01:16.719-03:00,2026-06-23T07:43:09.04-03:00,2026-06-23T07:43:09.04-03:00,2026-06-23T07:52:52.697013-03:00,Bajo
2026-06-23,2026W26,martes,04-07,dia,RicVolcable2,2-S9,front,1,0,0,0,2026-06-23T07:42:36.659-03:00,2026-06-23T07:42:36.659-03:00,2026-06-23T07:42:36.659-03:00,2026-06-23T07:42:36.659-03:00,Bajo
2026-06-23,2026W26,martes,04-07,dia,SLZIngCamFrente,1-S0,front,12,0,0,0,2026-06-23T07:10:05.349-03:00,2026-06-23T07:40:08.815-03:00,2026-06-23T07:40:08.815-03:00,2026-06-23T07:40:08.815-03:00,Bajo
2026-06-23,2026W26,martes,04-07,dia,RicCal05,2-S2,front,6,3,0,0,2026-06-23T07:08:37.791-03:00,2026-06-23T07:25:57.291-03:00,2026-06-23T07:25:57.291-03:00,2026-06-23T07:50:42.630531-03:00,Bajo
2026-06-23,2026W26,martes,04-07,dia,RicVolcable1,2-S9,front,1,0,0,0,2026-06-23T07:23:53.743-03:00,2026-06-23T07:23:53.743-03:00,2026-06-23T07:23:53.743-03:00,2026-06-23T07:23:53.743-03:00,Bajo
2026-06-23,2026W26,martes,04-07,noche,RicB3Ingreso,2-S4,front,19,0,0,0,2026-06-23T04:13:07.961-03:00,2026-06-23T06:59:55.344-03:00,2026-06-23T06:59:55.344-03:00,2026-06-23T06:59:55.344-03:00,Bajo
2026-06-23,2026W26,martes,04-07,noche,SLZSalidaC1Fte,1-S7,front,64,30,5,7.813,2026-06-23T04:01:12.326-03:00,2026-06-23T06:59:52.978-03:00,2026-06-23T04:03:12.894794-03:00,2026-06-23T06:59:52.978-03:00,Bajo
2026-06-23,2026W26,martes,04-07,noche,SLZSalidaC2Fte,1-S7,front,25,4,2,8,2026-06-23T04:01:40.289-03:00,2026-06-23T06:58:29.642-03:00,2026-06-23T06:16:35.729867-03:00,2026-06-23T06:58:29.642-03:00,Bajo
2026-06-23,2026W26,martes,04-07,noche,RicB1Ingreso,2-S4,front,25,0,0,0,2026-06-23T04:14:02.552-03:00,2026-06-23T06:55:35.519-03:00,2026-06-23T06:55:35.519-03:00,2026-06-23T06:55:35.519-03:00,Bajo
2026-06-23,2026W26,martes,04-07,noche,RicIngCamFrente,2-S0,front,56,9,9,16.071,2026-06-23T04:03:23.196-03:00,2026-06-23T06:54:56.356-03:00,2026-06-23T04:19:44.522051-03:00,2026-06-23T06:54:56.356-03:00,Medio
2026-06-23,2026W26,martes,04-07,noche,RicCalLiq,2-S2,front,15,0,0,0,2026-06-23T04:53:24.794-03:00,2026-06-23T06:54:56.089-03:00,2026-06-23T06:54:56.089-03:00,2026-06-23T06:54:56.089-03:00,Bajo
2026-06-23,2026W26,martes,04-07,noche,RicCal05,2-S2,front,37,11,0,0,2026-06-23T04:20:31.189-03:00,2026-06-23T06:54:30.104-03:00,2026-06-23T04:34:36.77702-03:00,2026-06-23T06:54:30.104-03:00,Bajo
2026-06-23,2026W26,martes,04-07,noche,RicPreIngInFr,2-S1,front,67,19,5,7.463,2026-06-23T04:02:42.346-03:00,2026-06-23T06:53:21.581-03:00,2026-06-23T04:16:39.379396-03:00,2026-06-23T06:53:21.581-03:00,Bajo
2026-06-23,2026W26,martes,04-07,noche,RicCal06,2-S2,front,33,6,3,9.091,2026-06-23T04:20:22.182-03:00,2026-06-23T06:52:47.123-03:00,2026-06-23T04:40:40.335776-03:00,2026-06-23T06:52:47.123-03:00,Bajo
