external_operation_id,plate_normalized,external_ingreso_at,external_salida_at,product_normalized,platform_normalized,planta_normalized,movement_type,source_file,reason
COMPROB_000200430702,ABB335,2026-06-25T18:04:00,2026-06-26T05:16:00,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133119093,DAE377,2026-06-25T17:12:00,2026-06-26T05:17:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133110781,VXX627,2026-06-25T17:23:00,2026-06-26T05:21:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133119913,EJN161,2026-06-25T16:54:00,2026-06-26T05:22:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233134813,MUV737,2026-06-26T01:11:00,2026-06-26T05:23:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233106392,NKE834,2026-06-25T17:25:00,2026-06-26T05:24:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233122628,AC967PS,2026-06-25T18:04:00,2026-06-26T05:32:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133124569,AG700DH,2026-06-25T20:39:00,2026-06-26T05:32:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233113684,AE198ZP,2026-06-25T19:29:00,2026-06-26T05:37:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133104137,NNL428,2026-06-25T20:03:00,2026-06-26T05:43:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133130695,AH014FD,2026-06-25T21:33:00,2026-06-26T05:45:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233111040,THD877,2026-06-25T19:55:00,2026-06-26T05:54:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133111814,ENM485,2026-06-25T18:06:00,2026-06-26T05:55:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233118372,PBI487,2026-06-25T19:15:00,2026-06-26T05:57:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133119534,HCU338,2026-06-25T20:34:00,2026-06-26T06:01:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233111010,WUX660,2026-06-25T19:12:00,2026-06-26T06:10:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133120044,CNW837,2026-06-25T19:53:00,2026-06-26T06:12:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133097356,HNJ518,2026-06-25T21:44:00,2026-06-26T06:22:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319636,FVB088,2026-06-26T05:54:00,2026-06-26T06:29:00,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,AVELLANEDA,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133131468,AH318IC,2026-06-25T21:35:00,2026-06-26T06:32:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233110822,PCG471,2026-06-25T20:56:00,2026-06-26T06:34:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133109714,GLK693,2026-06-25T20:58:00,2026-06-26T06:38:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133125989,AH983GH,2026-06-25T21:38:00,2026-06-26T06:52:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233124897,AC092FD,2026-06-25T21:18:00,2026-06-26T06:53:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136589,AF006TR,2026-06-25T22:06:00,2026-06-26T07:06:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136583,AE834ZF,2026-06-25T22:07:00,2026-06-26T07:07:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430707,AE279AY,2026-06-26T06:25:00,2026-06-26T07:20:00,CHIP DE PINO,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133122612,AH779NH,2026-06-25T22:17:00,2026-06-26T07:22:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133125899,AE015UG,2026-06-25T21:40:00,2026-06-26T07:23:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000301064978,EVL273,2026-06-25T18:49:00,2026-06-26T07:26:00,PRODUCTOS VARIOS,VARIOS,RICARDONE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000404032591,TTTTTT,2026-06-26T07:39:00,2026-06-26T07:39:00,ACEITE SOJA NEUTRO,,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418854,JIA232,2026-06-25T13:42:00,2026-06-26T07:46:00,TIERRA DESC FILTROS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133125464,AD549AY,2026-06-25T21:53:00,2026-06-26T08:03:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133115648,FBH394,2026-06-25T22:52:00,2026-06-26T08:08:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133115570,GSM853,2026-06-25T22:43:00,2026-06-26T08:21:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430710,OWS400,2026-06-25T20:10:00,2026-06-26T08:22:00,CHIP EN ORIGEN,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133091053,HZO305,2026-06-25T21:14:00,2026-06-26T08:27:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000301457422,TOLVA,2026-06-26T08:06:00,2026-06-26T08:28:00,PRODUCTOS VARIOS,VARIOS,RICARDONE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133130535,JOJ929,2026-06-25T22:20:00,2026-06-26T08:31:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136598,LTY668,2026-06-26T00:12:00,2026-06-26T08:35:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233109732,AC177GG,2026-06-25T21:25:00,2026-06-26T08:39:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233135558,AMO974,2026-06-25T22:02:00,2026-06-26T08:51:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133116258,OCQ842,2026-06-25T22:25:00,2026-06-26T08:52:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133093316,AF570OQ,2026-06-25T22:02:00,2026-06-26T09:01:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418855,BTS626,2026-06-26T06:47:00,2026-06-26T09:02:00,AGUA POTABLE,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000301457423,TOLVA,2026-06-26T08:46:00,2026-06-26T09:06:00,PRODUCTOS VARIOS,SECCION_4,RICARDONE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133095672,OEB911,2026-06-25T22:05:00,2026-06-26T09:06:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418856,JIA232,2026-06-26T08:40:00,2026-06-26T09:07:00,TIERRA DESC FILTROS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133116646,JHH322,2026-06-25T22:39:00,2026-06-26T09:09:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136592,AH164QY,2026-06-25T22:04:00,2026-06-26T09:15:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418857,AE999OW,2026-06-25T22:51:00,2026-06-26T09:27:00,BORRA DE ACSOJA REFINADO,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133116759,FCO568,2026-06-25T22:45:00,2026-06-26T09:32:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136602,HOC847,2026-06-25T22:03:00,2026-06-26T09:36:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133095763,AA945AW,2026-06-25T22:05:00,2026-06-26T09:38:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233126003,HME741,2026-06-25T20:04:00,2026-06-26T09:38:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000301064979,UAJ766,2026-06-26T09:09:00,2026-06-26T09:42:00,PRODUCTOS VARIOS,VARIOS,RICARDONE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000404032604,AE374FK,2026-06-26T07:53:00,2026-06-26T09:44:00,PRODUCTOS VARIOS,,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133126457,COI299,2026-06-25T20:45:00,2026-06-26T09:46:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319637,00000,2026-06-26T09:46:00,2026-06-26T09:47:00,RESIDUOS ASIMILABLES A DOMICILIARIOS,SIN_ESPECIFICAR,AVELLANEDA,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136585,AD858DH,2026-06-25T22:07:00,2026-06-26T09:52:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233131436,AE997FP,2026-06-25T22:08:00,2026-06-26T09:58:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319638,HYH111,2026-06-26T09:37:00,2026-06-26T09:59:00,BURLANDA HUMEDA,DEPOSITO_BURLANDAS,AVELLANEDA,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133110593,EJR062,2026-06-25T21:11:00,2026-06-26T10:00:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319639,XXXXX,2026-06-26T10:01:00,2026-06-26T10:01:00,THIN STILLAGE DE MAIZ,,AVELLANEDA,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133097086,MAY833,2026-06-25T22:09:00,2026-06-26T10:03:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133131432,OUN733,2026-06-25T22:19:00,2026-06-26T10:05:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133128427,OVO205,2026-06-25T23:00:00,2026-06-26T10:05:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133095815,AH510FA,2026-06-25T22:10:00,2026-06-26T10:09:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136096,CRU482,2026-06-25T22:32:00,2026-06-26T10:13:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133130697,HGW953,2026-06-25T23:04:00,2026-06-26T10:15:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133117220,AB881KF,2026-06-25T22:18:00,2026-06-26T10:19:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319640,AH311KF,2026-06-26T09:11:00,2026-06-26T10:19:00,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,AVELLANEDA,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133112890,AE393VG,2026-06-25T22:39:00,2026-06-26T10:20:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133105386,LXR588,2026-06-25T23:12:00,2026-06-26T10:21:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233109587,OTS752,2026-06-26T00:26:00,2026-06-26T10:24:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136596,AC193KM,2026-06-25T22:21:00,2026-06-26T10:25:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233133923,CRK690,2026-06-25T22:34:00,2026-06-26T10:27:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418858,AF804QL,2026-06-26T07:48:00,2026-06-26T10:28:00,RESIDUOS ORG,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133116005,FWZ295,2026-06-25T23:12:00,2026-06-26T10:29:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000404032621,UAJ766,2026-06-26T09:58:00,2026-06-26T10:32:00,PRODUCTOS VARIOS,,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133112254,AE831XP,2026-06-25T23:08:00,2026-06-26T10:32:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133108048,HEH417,2026-06-26T02:01:00,2026-06-26T10:39:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133118764,KPK534,2026-06-25T23:50:00,2026-06-26T10:41:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136001,RFG066,2026-06-25T23:10:00,2026-06-26T10:42:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000301064980,HWU967,2026-06-26T10:27:00,2026-06-26T10:50:00,RESIDUOS ASIMILABLES A DOMICILIARIOS,,RICARDONE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133111978,MIA754,2026-06-25T23:06:00,2026-06-26T10:51:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133108081,FAC188,2026-06-26T02:02:00,2026-06-26T10:52:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233131978,AC736ZA,2026-06-25T23:07:00,2026-06-26T10:53:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430717,RER788,2026-06-26T10:38:00,2026-06-26T10:56:00,CHIP DE PINO,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233118335,AC902LH,2026-06-25T23:17:00,2026-06-26T10:56:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418859,MKA348,2026-06-25T22:25:00,2026-06-26T10:58:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233137241,VWB354,2026-06-25T23:29:00,2026-06-26T11:00:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319641,AF491NA,2026-06-26T09:40:00,2026-06-26T11:00:00,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,AVELLANEDA,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133112532,AH541GM,2026-06-26T02:57:00,2026-06-26T11:01:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418860,KZA683,2026-06-26T09:47:00,2026-06-26T11:02:00,BARRIDO DE MERCADERIA,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133115602,ELI288,2026-06-25T23:34:00,2026-06-26T11:05:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233115881,GQJ028,2026-06-25T23:28:00,2026-06-26T11:07:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233135148,BVG073,2026-06-25T23:42:00,2026-06-26T11:10:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133100570,OJY527,2026-06-26T01:07:00,2026-06-26T11:10:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133105806,EDZ183,2026-06-26T02:58:00,2026-06-26T11:11:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133137636,JJQ977,2026-06-25T23:41:00,2026-06-26T11:15:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133137633,WIY777,2026-06-25T23:40:00,2026-06-26T11:17:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133097278,AE110XZ,2026-06-26T00:15:00,2026-06-26T11:19:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418861,FDX990,2026-06-25T22:39:00,2026-06-26T11:20:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133137639,TTU716,2026-06-25T23:39:00,2026-06-26T11:22:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136605,LNY586,2026-06-25T23:42:00,2026-06-26T11:24:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418862,DON372,2026-06-26T11:16:00,2026-06-26T11:27:00,RESIDUOS ASIMILABLES A DOMICILIARIOS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133128513,AD213YZ,2026-06-26T01:08:00,2026-06-26T11:27:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133123532,MJT674,2026-06-25T23:51:00,2026-06-26T11:29:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133093834,INL012,2026-06-26T00:03:00,2026-06-26T11:30:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133130426,AF650SA,2026-06-25T23:48:00,2026-06-26T11:34:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233134982,AH091TC,2026-06-26T00:36:00,2026-06-26T11:37:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233132605,DNN624,2026-06-26T00:26:00,2026-06-26T11:40:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233134807,FXO742,2026-06-26T00:37:00,2026-06-26T11:43:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233109658,AC022JJ,2026-06-26T00:24:00,2026-06-26T11:44:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418863,UAJ766,2026-06-26T10:37:00,2026-06-26T11:44:00,PRODUCTOS VARIOS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233133798,AA756JI,2026-06-26T00:56:00,2026-06-26T11:46:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260626.xlsx,NO_TRUCKFLOW_MATCH
