external_operation_id,plate_normalized,product_normalized,platform_normalized,external_ingreso_at,external_calado_at,external_salida_at,source_date,no_truckflow_reason,nearest_truckflow_journey_uid,nearest_truckflow_start_time,nearest_truckflow_end_time,nearest_time_delta_min,same_plate_journey_count,same_plate_journey_count_in_period,same_plate_journey_count_in_window,fuzzy_plate_candidates,diagnostic_detail
CTG_10133109735,HXJ421,SOJA,VOLCABLE_PTO_3,2026-06-25T19:11:00,2026-06-26T01:20:00,2026-06-26T04:05:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233106529,AC552SN,GIRASOL,VOLCABLE_1,2026-06-26T00:22:00,2026-06-26T03:03:00,2026-06-26T04:10:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233114328,AF417JU,SOJA,VOLCABLE_PTO_3,2026-06-25T19:28:00,2026-06-26T01:46:00,2026-06-26T04:11:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133128183,MBJ195,SOJA,VOLCABLE_PTO_5,2026-06-25T16:16:00,2026-06-26T00:17:00,2026-06-26T04:15:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233131766,FCI638,SOJA,VOLCABLE_PTO_2,2026-06-25T18:37:00,2026-06-26T01:09:00,2026-06-26T04:25:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133115576,ISW855,SOJA,VOLCABLE_PTO_3,2026-06-25T19:54:00,2026-06-26T01:50:00,2026-06-26T04:27:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133108296,GFC613,SOJA,VOLCABLE_PTO_1,2026-06-25T18:26:00,2026-06-26T01:02:00,2026-06-26T04:28:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233130516,AD089BH,SOJA,VOLCABLE_PTO_2,2026-06-25T18:58:00,2026-06-26T01:16:00,2026-06-26T04:30:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133105506,AE200RZ,SOJA,VOLCABLE_PTO_5,2026-06-25T17:14:00,2026-06-26T00:30:00,2026-06-26T04:31:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133117121,BPC873,SOJA,VOLCABLE_PTO_1,2026-06-25T18:43:00,2026-06-26T01:11:00,2026-06-26T04:32:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233107886,UNX312,SOJA,VOLCABLE_PTO_2,2026-06-25T19:10:00,2026-06-26T01:19:00,2026-06-26T04:34:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133098853,AB399XT,SOJA,VOLCABLE_PTO_5,2026-06-25T17:44:00,2026-06-26T00:43:00,2026-06-26T04:40:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133110742,HGO933,SOJA,VOLCABLE_PTO_3,2026-06-25T19:25:00,2026-06-26T01:43:00,2026-06-26T04:43:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233107827,BKT313,GIRASOL,VOLCABLE_1,2026-06-26T00:23:00,2026-06-26T03:05:00,2026-06-26T04:43:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233138521,IAC407,MAIZ,CELDA_171_-_CENTRO,2026-06-25T19:43:00,2026-06-26T04:17:00,2026-06-26T04:49:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133125208,INN437,SOJA,VOLCABLE_PTO_3,2026-06-25T19:09:00,2026-06-26T01:17:00,2026-06-26T04:52:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133111855,AI157RN,SOJA,VOLCABLE_PTO_5,2026-06-25T17:45:00,2026-06-26T00:45:00,2026-06-26T04:59:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133130356,DCI436,SOJA,VOLCABLE_PTO_3,2026-06-25T20:12:00,2026-06-26T01:58:00,2026-06-26T05:01:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133121954,CCZ700,SOJA,VOLCABLE_PTO_2,2026-06-25T20:02:00,2026-06-26T01:55:00,2026-06-26T05:02:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133127095,CCV220,SOJA,VOLCABLE_PTO_5,2026-06-25T18:11:00,2026-06-26T00:55:00,2026-06-26T05:03:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233138946,EQV087,SOJA,VOLCABLE_PTO_3,2026-06-25T20:37:00,2026-06-26T02:07:00,2026-06-26T05:08:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133099357,NTC940,SOJA,VOLCABLE_PTO_5,2026-06-25T18:42:00,2026-06-26T01:08:00,2026-06-26T05:11:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200430702,ABB335,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,2026-06-25T18:04:00,,2026-06-26T05:16:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133119093,DAE377,SOJA,VOLCABLE_PTO_3,2026-06-25T17:12:00,2026-06-26T00:26:00,2026-06-26T05:17:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133110781,VXX627,SOJA,VOLCABLE_PTO_3,2026-06-25T17:23:00,2026-06-26T00:35:00,2026-06-26T05:21:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133119913,EJN161,SOJA,VOLCABLE_PTO_5,2026-06-25T16:54:00,2026-06-26T00:16:00,2026-06-26T05:22:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233134813,MUV737,GIRASOL,VOLCABLE_1,2026-06-26T01:11:00,2026-06-26T03:07:00,2026-06-26T05:23:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233106392,NKE834,SOJA,VOLCABLE_PTO_5,2026-06-25T17:25:00,2026-06-26T00:37:00,2026-06-26T05:24:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233122628,AC967PS,SOJA,VOLCABLE_PTO_3,2026-06-25T18:04:00,2026-06-26T00:51:00,2026-06-26T05:32:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133124569,AG700DH,MAIZ,CELDA_171_-_CENTRO,2026-06-25T20:39:00,2026-06-26T04:28:00,2026-06-26T05:32:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233113684,AE198ZP,SOJA,VOLCABLE_PTO_3,2026-06-25T19:29:00,2026-06-26T01:45:00,2026-06-26T05:37:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133104137,NNL428,SOJA,VOLCABLE_PTO_3,2026-06-25T20:03:00,2026-06-26T01:56:00,2026-06-26T05:43:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133130695,AH014FD,MAIZ,CELDA_171_-_CENTRO,2026-06-25T21:33:00,2026-06-26T04:37:00,2026-06-26T05:45:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233111040,THD877,SOJA,VOLCABLE_PTO_3,2026-06-25T19:55:00,2026-06-26T01:53:00,2026-06-26T05:54:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133111814,ENM485,SOJA,VOLCABLE_PTO_5,2026-06-25T18:06:00,2026-06-26T01:01:00,2026-06-26T05:55:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233118372,PBI487,SOJA,VOLCABLE_PTO_5,2026-06-25T19:15:00,2026-06-26T01:41:00,2026-06-26T05:57:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133119534,HCU338,SOJA,VOLCABLE_PTO_3,2026-06-25T20:34:00,2026-06-26T02:03:00,2026-06-26T06:01:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233111010,WUX660,SOJA,VOLCABLE_PTO_5,2026-06-25T19:12:00,2026-06-26T01:24:00,2026-06-26T06:10:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133120044,CNW837,SOJA,VOLCABLE_PTO_5,2026-06-25T19:53:00,2026-06-26T01:49:00,2026-06-26T06:12:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133097356,HNJ518,SOJA,VOLCABLE_PTO_5,2026-06-25T21:44:00,2026-06-26T02:20:00,2026-06-26T06:22:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319636,FVB088,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,2026-06-26T05:54:00,,2026-06-26T06:29:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133131468,AH318IC,MAIZ,CELDA_171_-_CENTRO,2026-06-25T21:35:00,2026-06-26T04:50:00,2026-06-26T06:32:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233110822,PCG471,SOJA,VOLCABLE_PTO_5,2026-06-25T20:56:00,2026-06-26T02:12:00,2026-06-26T06:34:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133109714,GLK693,SOJA,VOLCABLE_PTO_5,2026-06-25T20:58:00,2026-06-26T02:10:00,2026-06-26T06:38:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133125989,AH983GH,MAIZ,CELDA_171_-_CENTRO,2026-06-25T21:38:00,2026-06-26T04:59:00,2026-06-26T06:52:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233124897,AC092FD,SOJA,VOLCABLE_PTO_5,2026-06-25T21:18:00,2026-06-26T02:19:00,2026-06-26T06:53:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136589,AF006TR,SOJA,VOLCABLE_PTO_5,2026-06-25T22:06:00,2026-06-26T02:52:00,2026-06-26T07:06:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136583,AE834ZF,SOJA,VOLCABLE_PTO_5,2026-06-25T22:07:00,2026-06-26T02:58:00,2026-06-26T07:07:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200430707,AE279AY,CHIP DE PINO,PLAYA_LEÑA_Y_CHIP,2026-06-26T06:25:00,,2026-06-26T07:20:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133122612,AH779NH,SOJA,VOLCABLE_PTO_5,2026-06-25T22:17:00,2026-06-26T03:18:00,2026-06-26T07:22:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133125899,AE015UG,MAIZ,CELDA_171_-_CENTRO,2026-06-25T21:40:00,2026-06-26T05:09:00,2026-06-26T07:23:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000301064978,EVL273,PRODUCTOS VARIOS,VARIOS,2026-06-25T18:49:00,,2026-06-26T07:26:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000404032591,TTTTTT,ACEITE SOJA NEUTRO,,2026-06-26T07:39:00,,2026-06-26T07:39:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400418854,JIA232,TIERRA DESC FILTROS,,2026-06-25T13:42:00,,2026-06-26T07:46:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133125464,AD549AY,MAIZ,CELDA_171_-_CENTRO,2026-06-25T21:53:00,2026-06-26T05:21:00,2026-06-26T08:03:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133115648,FBH394,SOJA,VOLCABLE_PTO_5,2026-06-25T22:52:00,2026-06-26T03:38:00,2026-06-26T08:08:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133115570,GSM853,SOJA,VOLCABLE_PTO_5,2026-06-25T22:43:00,2026-06-26T03:40:00,2026-06-26T08:21:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200430710,OWS400,CHIP EN ORIGEN,PLAYA_LEÑA_Y_CHIP,2026-06-25T20:10:00,,2026-06-26T08:22:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133091053,HZO305,SOJA,VOLCABLE_PTO_5,2026-06-25T21:14:00,2026-06-26T02:17:00,2026-06-26T08:27:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000301457422,TOLVA,PRODUCTOS VARIOS,VARIOS,2026-06-26T08:06:00,,2026-06-26T08:28:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133130535,JOJ929,MAIZ,CELDA_171_-_CENTRO,2026-06-25T22:20:00,2026-06-26T05:32:00,2026-06-26T08:31:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136598,LTY668,SOJA,VOLCABLE_PTO_5,2026-06-26T00:12:00,2026-06-26T04:15:00,2026-06-26T08:35:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233109732,AC177GG,SOJA,VOLCABLE_PTO_5,2026-06-25T21:25:00,2026-06-26T02:21:00,2026-06-26T08:39:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233135558,AMO974,SOJA,VOLCABLE_PTO_5,2026-06-25T22:02:00,2026-06-26T02:23:00,2026-06-26T08:51:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133116258,OCQ842,MAIZ,CELDA_171_-_CENTRO,2026-06-25T22:25:00,2026-06-26T05:43:00,2026-06-26T08:52:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133093316,AF570OQ,SOJA,VOLCABLE_PTO_5,2026-06-25T22:02:00,2026-06-26T02:24:00,2026-06-26T09:01:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400418855,BTS626,AGUA POTABLE,ACEITE_OSL,2026-06-26T06:47:00,,2026-06-26T09:02:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000301457423,TOLVA,PRODUCTOS VARIOS,SECCION_4,2026-06-26T08:46:00,,2026-06-26T09:06:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133095672,OEB911,SOJA,VOLCABLE_PTO_5,2026-06-25T22:05:00,2026-06-26T02:28:00,2026-06-26T09:06:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400418856,JIA232,TIERRA DESC FILTROS,,2026-06-26T08:40:00,,2026-06-26T09:07:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133116646,JHH322,MAIZ,CELDA_171_-_CENTRO,2026-06-25T22:39:00,2026-06-26T05:53:00,2026-06-26T09:09:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136592,AH164QY,SOJA,VOLCABLE_PTO_5,2026-06-25T22:04:00,2026-06-26T02:49:00,2026-06-26T09:15:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400418857,AE999OW,BORRA DE ACSOJA REFINADO,,2026-06-25T22:51:00,,2026-06-26T09:27:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133116759,FCO568,MAIZ,CELDA_171_-_CENTRO,2026-06-25T22:45:00,2026-06-26T06:03:00,2026-06-26T09:32:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136602,HOC847,SOJA,VOLCABLE_PTO_5,2026-06-25T22:03:00,2026-06-26T02:27:00,2026-06-26T09:36:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133095763,AA945AW,SOJA,VOLCABLE_PTO_5,2026-06-25T22:05:00,2026-06-26T02:54:00,2026-06-26T09:38:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233126003,HME741,SOJA,VOLCABLE_PTO_2,2026-06-25T20:04:00,2026-06-26T02:04:00,2026-06-26T09:38:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000301064979,UAJ766,PRODUCTOS VARIOS,VARIOS,2026-06-26T09:09:00,,2026-06-26T09:42:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000404032604,AE374FK,PRODUCTOS VARIOS,,2026-06-26T07:53:00,,2026-06-26T09:44:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133126457,COI299,SOJA,VOLCABLE_PTO_5,2026-06-25T20:45:00,2026-06-26T02:06:00,2026-06-26T09:46:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319637,00000,RESIDUOS ASIMILABLES A DOMICILIARIOS,SIN_ESPECIFICAR,2026-06-26T09:46:00,,2026-06-26T09:47:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136585,AD858DH,SOJA,VOLCABLE_PTO_2,2026-06-25T22:07:00,2026-06-26T02:56:00,2026-06-26T09:52:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233131436,AE997FP,SOJA,VOLCABLE_PTO_2,2026-06-25T22:08:00,2026-06-26T03:11:00,2026-06-26T09:58:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319638,HYH111,BURLANDA HUMEDA,DEPOSITO_BURLANDAS,2026-06-26T09:37:00,,2026-06-26T09:59:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133110593,EJR062,SOJA,VOLCABLE_PTO_5,2026-06-25T21:11:00,2026-06-26T02:15:00,2026-06-26T10:00:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319639,XXXXX,THIN STILLAGE DE MAIZ,,2026-06-26T10:01:00,,2026-06-26T10:01:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133097086,MAY833,SOJA,VOLCABLE_PTO_3,2026-06-25T22:09:00,2026-06-26T03:09:00,2026-06-26T10:03:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133131432,OUN733,SOJA,VOLCABLE_PTO_5,2026-06-25T22:19:00,2026-06-26T03:22:00,2026-06-26T10:05:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133128427,OVO205,MAIZ,CELDA_171_-_CENTRO,2026-06-25T23:00:00,2026-06-26T06:12:00,2026-06-26T10:05:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133095815,AH510FA,SOJA,VOLCABLE_PTO_3,2026-06-25T22:10:00,2026-06-26T03:14:00,2026-06-26T10:09:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136096,CRU482,SOJA,VOLCABLE_PTO_3,2026-06-25T22:32:00,2026-06-26T03:26:00,2026-06-26T10:13:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133130697,HGW953,SOJA,VOLCABLE_PTO_5,2026-06-25T23:04:00,2026-06-26T03:41:00,2026-06-26T10:15:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133117220,AB881KF,SOJA,VOLCABLE_PTO_2,2026-06-25T22:18:00,2026-06-26T03:20:00,2026-06-26T10:19:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319640,AH311KF,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,2026-06-26T09:11:00,,2026-06-26T10:19:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133112890,AE393VG,SOJA,VOLCABLE_PTO_3,2026-06-25T22:39:00,2026-06-26T03:31:00,2026-06-26T10:20:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133105386,LXR588,SOJA,VOLCABLE_PTO_5,2026-06-25T23:12:00,2026-06-26T03:48:00,2026-06-26T10:21:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233109587,OTS752,SOJA,VOLCABLE_PTO_5,2026-06-26T00:26:00,2026-06-26T04:21:00,2026-06-26T10:24:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136596,AC193KM,SOJA,VOLCABLE_PTO_2,2026-06-25T22:21:00,2026-06-26T03:24:00,2026-06-26T10:25:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233133923,CRK690,SOJA,VOLCABLE_PTO_3,2026-06-25T22:34:00,2026-06-26T03:28:00,2026-06-26T10:27:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000400418858,AF804QL,RESIDUOS ORG,,2026-06-26T07:48:00,,2026-06-26T10:28:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133116005,FWZ295,SOJA,VOLCABLE_PTO_3,2026-06-25T23:12:00,2026-06-26T03:51:00,2026-06-26T10:29:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000404032621,UAJ766,PRODUCTOS VARIOS,,2026-06-26T09:58:00,,2026-06-26T10:32:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133112254,AE831XP,SOJA,VOLCABLE_PTO_2,2026-06-25T23:08:00,2026-06-26T03:44:00,2026-06-26T10:32:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133108048,HEH417,SOJA,VOLCABLE_PTO_5,2026-06-26T02:01:00,2026-06-26T04:58:00,2026-06-26T10:39:00,2026-06-26,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
