executive_circuit_code,journey_id,plate,from_logical,to_logical,transition_label,duration_min
R1,f24acdea-d588-4e3a-91dd-daa191ca41af,,PREINGRESO,CALADA,preingreso → calada,271.44
R1,f24acdea-d588-4e3a-91dd-daa191ca41af,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,186.85
R7,16bf26ce-e1c3-40aa-8da7-cc8bf61c13b3__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,12.49
R7,16bf26ce-e1c3-40aa-8da7-cc8bf61c13b3__cycle_2,,PREINGRESO,CALADA,preingreso → calada,299.45
R7,16bf26ce-e1c3-40aa-8da7-cc8bf61c13b3__cycle_2,,CALADA,EGRESO,calada → egreso,12.98
R7,96d96972-6234-4a23-80b0-8b9865652e03__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,13.25
R7,96d96972-6234-4a23-80b0-8b9865652e03__cycle_2,,PREINGRESO,CALADA,preingreso → calada,303.93
R7,96d96972-6234-4a23-80b0-8b9865652e03__cycle_2,,CALADA,EGRESO,calada → egreso,10.58
R7,81d193f4-b3ea-4f64-a69f-b67551c32c3f,,INGRESO,PREINGRESO,ingreso → preingreso,8.18
R7,81d193f4-b3ea-4f64-a69f-b67551c32c3f,,PREINGRESO,CALADA,preingreso → calada,306.92
R7,81d193f4-b3ea-4f64-a69f-b67551c32c3f,,CALADA,EGRESO,calada → egreso,14.67
R7,6117e4b5-9118-461d-a207-3e2d1851599b__cycle_2,,INGRESO,EGRESO,ingreso → egreso,11.93
R7,91ed9782-00d5-43cc-b60d-51bdc8b0745b__cycle_2,,INGRESO,CALADA,ingreso → calada,316.70
R7,91ed9782-00d5-43cc-b60d-51bdc8b0745b__cycle_2,,CALADA,EGRESO,calada → egreso,14.07
RS_REC,a0328ffe-e5b5-4edf-8565-3eb89cab0434,,INGRESO,CALADA,ingreso → calada,26.80
RS_REC,a0328ffe-e5b5-4edf-8565-3eb89cab0434,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,8.24
R7,f4a548e8-f8bb-46df-82e9-63d5a8bf4297__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,6.50
R7,f4a548e8-f8bb-46df-82e9-63d5a8bf4297__cycle_2,,PREINGRESO,CALADA,preingreso → calada,312.44
R7,f4a548e8-f8bb-46df-82e9-63d5a8bf4297__cycle_2,,CALADA,EGRESO,calada → egreso,7.99
R7,99eb8779-3b5f-4b0e-8009-da7a394165a9,,INGRESO,PREINGRESO,ingreso → preingreso,6.91
R7,99eb8779-3b5f-4b0e-8009-da7a394165a9,,PREINGRESO,CALADA,preingreso → calada,312.05
R7,99eb8779-3b5f-4b0e-8009-da7a394165a9,,CALADA,EGRESO,calada → egreso,6.92
R7,04c8d2fc-4c10-472f-8aba-46d9c6612724,,CALADA,EGRESO,calada → egreso,6.15
R5,6e146347-6ef4-4459-928d-39108daadaac__cycle_4,,INGRESO,PREINGRESO,ingreso → preingreso,6.33
R5,6e146347-6ef4-4459-928d-39108daadaac__cycle_4,,PREINGRESO,CALADA,preingreso → calada,17.12
R5,6e146347-6ef4-4459-928d-39108daadaac__cycle_4,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,8.02
R7,fe346a06-71f4-4aed-bcb0-ed865541ab66,,INGRESO,PREINGRESO,ingreso → preingreso,4.72
R7,fe346a06-71f4-4aed-bcb0-ed865541ab66,,PREINGRESO,CALADA,preingreso → calada,312.42
R7,fe346a06-71f4-4aed-bcb0-ed865541ab66,,CALADA,EGRESO,calada → egreso,9.03
R7,a3fffe04-a263-48db-93a5-966721108fa7__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,5.25
R7,a3fffe04-a263-48db-93a5-966721108fa7__cycle_2,,PREINGRESO,CALADA,preingreso → calada,315.00
R7,a3fffe04-a263-48db-93a5-966721108fa7__cycle_2,,CALADA,EGRESO,calada → egreso,9.43
R5,c84e9a31-1f3f-469e-bc00-b35f5ff8926c__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,2.84
R5,c84e9a31-1f3f-469e-bc00-b35f5ff8926c__cycle_3,,PREINGRESO,CALADA,preingreso → calada,252.19
R5,c84e9a31-1f3f-469e-bc00-b35f5ff8926c__cycle_3,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,7.94
R5,1fcb06d8-8419-4f74-83ca-95fdf772386c__cycle_4,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,8.43
R7,cac54883-0619-42e9-95df-f16832f4ea4d__cycle_6,,PREINGRESO,CALADA,preingreso → calada,305.92
R7,cac54883-0619-42e9-95df-f16832f4ea4d__cycle_6,,CALADA,SL_INGRESO,calada → san lorenzo ingreso,18.91
R7,cac54883-0619-42e9-95df-f16832f4ea4d__cycle_6,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,74.70
R7,ba3b23a0-c888-46b1-8ae9-c3d0358b436a,,PREINGRESO,CALADA,preingreso → calada,305.85
R7,ba3b23a0-c888-46b1-8ae9-c3d0358b436a,,CALADA,SL_INGRESO,calada → san lorenzo ingreso,14.65
R7,ba3b23a0-c888-46b1-8ae9-c3d0358b436a,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,53.45
R7,ba3b23a0-c888-46b1-8ae9-c3d0358b436a,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,43.00
R6,9e6b70db-4f07-4db5-9498-e4ee44666010,,INGRESO,CALADA,ingreso → calada,244.96
R6,9e6b70db-4f07-4db5-9498-e4ee44666010,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,9.92
R7,a8a4672c-c881-47e3-bbb3-7ea2e07dbf8d__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,4.26
R7,a8a4672c-c881-47e3-bbb3-7ea2e07dbf8d__cycle_2,,PREINGRESO,CALADA,preingreso → calada,293.49
R7,a8a4672c-c881-47e3-bbb3-7ea2e07dbf8d__cycle_2,,CALADA,EGRESO,calada → egreso,9.93
R7,175b8496-a230-4027-ba1b-c9ef56e99b15__cycle_2,,PREINGRESO,CALADA,preingreso → calada,299.84
R7,175b8496-a230-4027-ba1b-c9ef56e99b15__cycle_2,,CALADA,SL_INGRESO,calada → san lorenzo ingreso,18.16
R7,175b8496-a230-4027-ba1b-c9ef56e99b15__cycle_2,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,157.76
R7,005019b0-0b74-42ea-bc1b-2e8e3f7bc1e6,,INGRESO,PREINGRESO,ingreso → preingreso,1.66
R7,005019b0-0b74-42ea-bc1b-2e8e3f7bc1e6,,PREINGRESO,CALADA,preingreso → calada,291.94
R7,005019b0-0b74-42ea-bc1b-2e8e3f7bc1e6,,CALADA,EGRESO,calada → egreso,5.58
R7,a76bee10-124a-4fa9-a93c-31e1016c81f6,,INGRESO,PREINGRESO,ingreso → preingreso,3.00
R7,a76bee10-124a-4fa9-a93c-31e1016c81f6,,PREINGRESO,CALADA,preingreso → calada,289.17
R7,a76bee10-124a-4fa9-a93c-31e1016c81f6,,CALADA,EGRESO,calada → egreso,4.35
R7,d195e49a-ebed-44ae-878c-865c8d855ecf__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,d195e49a-ebed-44ae-878c-865c8d855ecf__cycle_2,,PREINGRESO,CALADA,preingreso → calada,288.27
R7,d195e49a-ebed-44ae-878c-865c8d855ecf__cycle_2,,CALADA,EGRESO,calada → egreso,10.58
R7,762c0ea6-7d57-4595-86d9-15a97dd3dab2,,INGRESO,PREINGRESO,ingreso → preingreso,2.00
R7,762c0ea6-7d57-4595-86d9-15a97dd3dab2,,PREINGRESO,CALADA,preingreso → calada,288.58
R7,762c0ea6-7d57-4595-86d9-15a97dd3dab2,,CALADA,EGRESO,calada → egreso,13.10
R7,b89630c0-e6bf-4ff7-b9a7-50c6f69dc2a9,,INGRESO,PREINGRESO,ingreso → preingreso,1.83
R7,b89630c0-e6bf-4ff7-b9a7-50c6f69dc2a9,,PREINGRESO,CALADA,preingreso → calada,284.35
R7,b89630c0-e6bf-4ff7-b9a7-50c6f69dc2a9,,CALADA,EGRESO,calada → egreso,15.41
R7,c78e8639-127e-4a21-96f1-d20cab3bb6d1,,INGRESO,PREINGRESO,ingreso → preingreso,3.00
R7,c78e8639-127e-4a21-96f1-d20cab3bb6d1,,PREINGRESO,EGRESO,preingreso → egreso,305.51
R7,5046a05e-8441-437a-bd12-1dcf69cf7be1,,INGRESO,PREINGRESO,ingreso → preingreso,5.08
R7,5046a05e-8441-437a-bd12-1dcf69cf7be1,,PREINGRESO,CALADA,preingreso → calada,347.98
R7,5046a05e-8441-437a-bd12-1dcf69cf7be1,,CALADA,EGRESO,calada → egreso,5.28
R5,10a22661-0c08-44bd-8803-15bbbdb86c42,,INGRESO,PREINGRESO,ingreso → preingreso,5.83
R5,10a22661-0c08-44bd-8803-15bbbdb86c42,,PREINGRESO,CALADA,preingreso → calada,160.96
R5,10a22661-0c08-44bd-8803-15bbbdb86c42,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,8.59
R5,9a578e3c-f715-4367-9986-a7de8cedfc8f,,INGRESO,PREINGRESO,ingreso → preingreso,4.17
R5,9a578e3c-f715-4367-9986-a7de8cedfc8f,,PREINGRESO,CALADA,preingreso → calada,156.30
R5,9a578e3c-f715-4367-9986-a7de8cedfc8f,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,9.34
R7,d8ba0fe6-f2ab-44c1-93c0-14efd28308ec__cycle_3,,INGRESO,EGRESO,ingreso → egreso,346.42
R7,47857014-6190-4ff8-8ade-de070c7d1eb5,,INGRESO,PREINGRESO,ingreso → preingreso,8.17
R7,47857014-6190-4ff8-8ade-de070c7d1eb5,,PREINGRESO,EGRESO,preingreso → egreso,149.18
R7,05fd2181-16c9-453a-b097-cff08b2299f3,,INGRESO,PREINGRESO,ingreso → preingreso,3.41
R7,05fd2181-16c9-453a-b097-cff08b2299f3,,PREINGRESO,CALADA,preingreso → calada,318.63
R7,05fd2181-16c9-453a-b097-cff08b2299f3,,CALADA,EGRESO,calada → egreso,12.14
R7,5411cbf9-c11a-467a-a29a-ff106341bd7f__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,5411cbf9-c11a-467a-a29a-ff106341bd7f__cycle_2,,PREINGRESO,EGRESO,preingreso → egreso,316.93
R7,f15a8bfe-15e4-4c7c-9298-76bac9eb761a,,INGRESO,PREINGRESO,ingreso → preingreso,1.83
R7,f15a8bfe-15e4-4c7c-9298-76bac9eb761a,,PREINGRESO,CALADA,preingreso → calada,302.54
R7,f15a8bfe-15e4-4c7c-9298-76bac9eb761a,,CALADA,EGRESO,calada → egreso,18.31
R7,03572333-f256-4a37-b2c3-c39a769dce6a,,INGRESO,PREINGRESO,ingreso → preingreso,6.08
R7,03572333-f256-4a37-b2c3-c39a769dce6a,,PREINGRESO,CALADA,preingreso → calada,285.95
R7,03572333-f256-4a37-b2c3-c39a769dce6a,,CALADA,EGRESO,calada → egreso,7.75
R5,c155471b-2aca-42aa-844a-95572721a9b4,,PREINGRESO,CALADA,preingreso → calada,76.60
R6,4e8ee119-ae8e-4d32-8f10-6cc40a0fa384,,INGRESO,PREINGRESO,ingreso → preingreso,2.00
R6,4e8ee119-ae8e-4d32-8f10-6cc40a0fa384,,PREINGRESO,CALADA,preingreso → calada,76.37
R6,4e8ee119-ae8e-4d32-8f10-6cc40a0fa384,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,7.60
R7,39a78cae-a3db-47a2-bdac-8c00b7cebd33__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,2.17
R7,39a78cae-a3db-47a2-bdac-8c00b7cebd33__cycle_3,,PREINGRESO,CALADA,preingreso → calada,272.21
R7,39a78cae-a3db-47a2-bdac-8c00b7cebd33__cycle_3,,CALADA,EGRESO,calada → egreso,10.72
R7,e2f27eea-13d2-4e8d-a532-9cc9e016f859,,INGRESO,PREINGRESO,ingreso → preingreso,4.25
R7,e2f27eea-13d2-4e8d-a532-9cc9e016f859,,PREINGRESO,CALADA,preingreso → calada,273.12
R7,e2f27eea-13d2-4e8d-a532-9cc9e016f859,,CALADA,EGRESO,calada → egreso,12.72
R1,b8495131-d0a9-41c0-8a08-de984549f222,,INGRESO,PREINGRESO,ingreso → preingreso,2.75
R1,b8495131-d0a9-41c0-8a08-de984549f222,,PREINGRESO,BALANZA_INGRESO,preingreso → balanza ingreso,291.55
R7,5d24ef14-b01e-4f9e-97d1-3947519bd538,,INGRESO,PREINGRESO,ingreso → preingreso,2.01
R7,5d24ef14-b01e-4f9e-97d1-3947519bd538,,PREINGRESO,CALADA,preingreso → calada,228.60
R7,5d24ef14-b01e-4f9e-97d1-3947519bd538,,CALADA,EGRESO,calada → egreso,12.54
R5,faffc3a8-cd08-4414-b7c4-3b923483ec0e__cycle_1,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,303.28
R7,10861a6f-515c-4e9c-98f7-127917a7ec04,,INGRESO,CALADA,ingreso → calada,228.95
R7,10861a6f-515c-4e9c-98f7-127917a7ec04,,CALADA,EGRESO,calada → egreso,5.98
R7,bfac3691-3605-481e-8e97-75331d6eceba,,INGRESO,PREINGRESO,ingreso → preingreso,1.83
R7,bfac3691-3605-481e-8e97-75331d6eceba,,PREINGRESO,CALADA,preingreso → calada,220.20
R7,bfac3691-3605-481e-8e97-75331d6eceba,,CALADA,EGRESO,calada → egreso,10.64
R7,4aaab230-713c-4171-8a29-08b849320f17__cycle_3,,INGRESO,EGRESO,ingreso → egreso,213.35
R6,7f9876c6-96af-4dd6-9087-50362ba99f5b,,INGRESO,PREINGRESO,ingreso → preingreso,12.58
R6,7f9876c6-96af-4dd6-9087-50362ba99f5b,,PREINGRESO,CALADA,preingreso → calada,77.89
R6,7f9876c6-96af-4dd6-9087-50362ba99f5b,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,19.41
R7,e4624a5b-1b59-4171-a136-e967e815a640,,INGRESO,PREINGRESO,ingreso → preingreso,8.59
R7,e4624a5b-1b59-4171-a136-e967e815a640,,PREINGRESO,CALADA,preingreso → calada,196.27
R7,e4624a5b-1b59-4171-a136-e967e815a640,,CALADA,EGRESO,calada → egreso,25.90
R7,d45e7a9a-52c1-4d22-bbe4-a8e09013329a,,INGRESO,PREINGRESO,ingreso → preingreso,10.31
R7,d45e7a9a-52c1-4d22-bbe4-a8e09013329a,,PREINGRESO,CALADA,preingreso → calada,213.86
R7,d45e7a9a-52c1-4d22-bbe4-a8e09013329a,,CALADA,EGRESO,calada → egreso,13.15
R7,a7862845-d04b-489e-83be-de763dc14733__cycle_2,,PREINGRESO,CALADA,preingreso → calada,190.61
R7,a7862845-d04b-489e-83be-de763dc14733__cycle_2,,CALADA,EGRESO,calada → egreso,6.90
R7,a7899bce-2a20-42bd-abd7-c256cd938060,,INGRESO,CALADA,ingreso → calada,218.94
R7,a7899bce-2a20-42bd-abd7-c256cd938060,,CALADA,EGRESO,calada → egreso,117.24
R6,5fef4c29-00e8-4ef0-a304-c4490679f2a7,,PREINGRESO,CALADA,preingreso → calada,59.76
R6,5fef4c29-00e8-4ef0-a304-c4490679f2a7,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,17.62
R7,5ad51dc9-ee62-44ae-ac71-02c87df3f1d3__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,8.75
R7,5ad51dc9-ee62-44ae-ac71-02c87df3f1d3__cycle_2,,PREINGRESO,CALADA,preingreso → calada,219.92
R7,5ad51dc9-ee62-44ae-ac71-02c87df3f1d3__cycle_2,,CALADA,EGRESO,calada → egreso,11.92
R7,6525d9e0-7f68-4f49-82df-e6ec96275616__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,15.75
R7,6525d9e0-7f68-4f49-82df-e6ec96275616__cycle_2,,PREINGRESO,EGRESO,preingreso → egreso,229.76
R7,453e711c-30c7-45da-b78d-a035b80e082b,,INGRESO,PREINGRESO,ingreso → preingreso,14.83
R7,453e711c-30c7-45da-b78d-a035b80e082b,,PREINGRESO,CALADA,preingreso → calada,217.92
R7,453e711c-30c7-45da-b78d-a035b80e082b,,CALADA,EGRESO,calada → egreso,5.01
R7,e5beede9-b399-4454-b0f8-925d8c25e92c,,INGRESO,PREINGRESO,ingreso → preingreso,2.92
R7,e5beede9-b399-4454-b0f8-925d8c25e92c,,PREINGRESO,EGRESO,preingreso → egreso,3.09
R7,a169cdbe-c30b-44fb-8552-dd91d6d15df5__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,1.58
R7,a169cdbe-c30b-44fb-8552-dd91d6d15df5__cycle_2,,PREINGRESO,EGRESO,preingreso → egreso,5.10
R7,d335f3dd-e960-49dc-b787-e9d3aff0da55,,INGRESO,EGRESO,ingreso → egreso,40.76
R7,433c3771-e87e-4f11-bd32-16d5017eb4f2,,PREINGRESO,CALADA,preingreso → calada,216.53
R7,433c3771-e87e-4f11-bd32-16d5017eb4f2,,CALADA,SL_INGRESO,calada → san lorenzo ingreso,233.96
R7,433c3771-e87e-4f11-bd32-16d5017eb4f2,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,7.96
R7,433c3771-e87e-4f11-bd32-16d5017eb4f2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,82.10
R8,739be278-8a1a-4eae-8b35-3b11625d83f4__cycle_6,,INGRESO,PREINGRESO,ingreso → preingreso,2.50
R8,739be278-8a1a-4eae-8b35-3b11625d83f4__cycle_6,,PREINGRESO,LIQUIDO,preingreso → líquido,7.76
R7,341aa0e8-dd46-4354-8f60-2fa56ee86296,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,4.54
R7,341aa0e8-dd46-4354-8f60-2fa56ee86296,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,4.00
R7,341aa0e8-dd46-4354-8f60-2fa56ee86296,,INGRESO,PREINGRESO,ingreso → preingreso,3.67
R7,341aa0e8-dd46-4354-8f60-2fa56ee86296,,PREINGRESO,EGRESO,preingreso → egreso,7.78
R1,bb63ede0-cd1b-4b26-ad53-b532f479c1c8,,INGRESO,PREINGRESO,ingreso → preingreso,3.08
R1,bb63ede0-cd1b-4b26-ad53-b532f479c1c8,,PREINGRESO,CALADA,preingreso → calada,211.20
R1,bb63ede0-cd1b-4b26-ad53-b532f479c1c8,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,30.27
R1,c827d790-701c-4240-b534-3389c13b2550__cycle_1,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,142.31
R7,acfce45e-2daf-4406-a0be-db9fb6e0942f,,INGRESO,EGRESO,ingreso → egreso,7.76
R8,83153eaf-fc92-4434-b48f-64fc2bf21e78__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.17
R8,83153eaf-fc92-4434-b48f-64fc2bf21e78__cycle_2,,PREINGRESO,LIQUIDO,preingreso → líquido,6.60
R8,e49bd5f4-23cb-49df-a9a1-7e41a3601cb4__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,7.08
R8,e49bd5f4-23cb-49df-a9a1-7e41a3601cb4__cycle_1,,PREINGRESO,LIQUIDO,preingreso → líquido,62.20
R7,2d1716cf-a43c-42a9-b5af-a9d55835bb68__cycle_2,,PREINGRESO,EGRESO,preingreso → egreso,223.26
R7,37ae0ee8-3247-45db-b170-14dae45ed08f__cycle_2,,PREINGRESO,EGRESO,preingreso → egreso,222.76
R7,b69ae1b6-6057-46f5-ab02-8e39372fe9ae,,INGRESO,PREINGRESO,ingreso → preingreso,1.92
R7,b69ae1b6-6057-46f5-ab02-8e39372fe9ae,,PREINGRESO,CALADA,preingreso → calada,197.11
R7,b69ae1b6-6057-46f5-ab02-8e39372fe9ae,,CALADA,EGRESO,calada → egreso,12.07
R1,f7b6cf6c-ec53-4e7c-825f-b65ad5314043,,INGRESO,PREINGRESO,ingreso → preingreso,1.67
R1,f7b6cf6c-ec53-4e7c-825f-b65ad5314043,,PREINGRESO,CALADA,preingreso → calada,200.03
R1,f7b6cf6c-ec53-4e7c-825f-b65ad5314043,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,53.19
R8,e2b30900-b58b-4120-81eb-71192a3e74f5__cycle_4,,INGRESO,PREINGRESO,ingreso → preingreso,2.33
R8,e2b30900-b58b-4120-81eb-71192a3e74f5__cycle_4,,PREINGRESO,LIQUIDO,preingreso → líquido,2.85
R7,574778bb-4fba-41f7-a56c-ee88802fd718,,INGRESO,PREINGRESO,ingreso → preingreso,3.60
R7,574778bb-4fba-41f7-a56c-ee88802fd718,,PREINGRESO,CALADA,preingreso → calada,186.01
R7,574778bb-4fba-41f7-a56c-ee88802fd718,,CALADA,EGRESO,calada → egreso,7.07
R8,99a9e568-a681-426e-b9d5-c1fb7884da1a__cycle_4,,INGRESO,PREINGRESO,ingreso → preingreso,2.75
R8,99a9e568-a681-426e-b9d5-c1fb7884da1a__cycle_4,,PREINGRESO,BALANZA_INGRESO,preingreso → balanza ingreso,62.47
R7,e2cd4ccf-2287-424f-be17-5672d05b7fff,,INGRESO,PREINGRESO,ingreso → preingreso,3.25
R7,e2cd4ccf-2287-424f-be17-5672d05b7fff,,PREINGRESO,CALADA,preingreso → calada,182.57
R7,e2cd4ccf-2287-424f-be17-5672d05b7fff,,CALADA,EGRESO,calada → egreso,11.44
R7,e59fe003-b5e0-448a-ad29-cc0feb28c2f3,,INGRESO,PREINGRESO,ingreso → preingreso,4.00
R7,e59fe003-b5e0-448a-ad29-cc0feb28c2f3,,PREINGRESO,CALADA,preingreso → calada,185.65
R7,e59fe003-b5e0-448a-ad29-cc0feb28c2f3,,CALADA,EGRESO,calada → egreso,17.70
R1,b97204fd-e508-4cb2-8fdc-6079e80dc415,,INGRESO,PREINGRESO,ingreso → preingreso,4.27
R1,b97204fd-e508-4cb2-8fdc-6079e80dc415,,PREINGRESO,CALADA,preingreso → calada,199.03
R1,b97204fd-e508-4cb2-8fdc-6079e80dc415,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,31.19
R7,4d9e4a1f-3cfa-4a79-a275-058b8bf62414__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,12.33
R7,4d9e4a1f-3cfa-4a79-a275-058b8bf62414__cycle_2,,PREINGRESO,CALADA,preingreso → calada,195.15
R7,4d9e4a1f-3cfa-4a79-a275-058b8bf62414__cycle_2,,CALADA,EGRESO,calada → egreso,9.62
R7,d766a4b1-5616-4074-abf2-52c988f8605f__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,12.00
R7,d766a4b1-5616-4074-abf2-52c988f8605f__cycle_2,,PREINGRESO,CALADA,preingreso → calada,190.81
R7,d766a4b1-5616-4074-abf2-52c988f8605f__cycle_2,,CALADA,EGRESO,calada → egreso,8.28
R8,95c922ba-7f0b-4643-901b-5a8261ba6522__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,2.17
R8,95c922ba-7f0b-4643-901b-5a8261ba6522__cycle_3,,PREINGRESO,LIQUIDO,preingreso → líquido,9.76
R8,95c922ba-7f0b-4643-901b-5a8261ba6522__cycle_3,,LIQUIDO,BALANZA_INGRESO,líquido → balanza ingreso,3.20
R8,adc35917-b36f-438a-9aa5-7b791978297e__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,2.70
R8,adc35917-b36f-438a-9aa5-7b791978297e__cycle_3,,PREINGRESO,LIQUIDO,preingreso → líquido,10.31
R8,adc35917-b36f-438a-9aa5-7b791978297e__cycle_3,,LIQUIDO,BALANZA_INGRESO,líquido → balanza ingreso,9.70
R7,93486c26-0a2e-48f4-b744-a0247e8d9fc1__cycle_6,,INGRESO,PREINGRESO,ingreso → preingreso,1.42
R7,93486c26-0a2e-48f4-b744-a0247e8d9fc1__cycle_6,,PREINGRESO,CALADA,preingreso → calada,191.36
R7,93486c26-0a2e-48f4-b744-a0247e8d9fc1__cycle_6,,CALADA,EGRESO,calada → egreso,9.24
R8,d4c8806a-39b5-41e0-b9f1-08e481ea2613__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.50
R8,d4c8806a-39b5-41e0-b9f1-08e481ea2613__cycle_2,,PREINGRESO,LIQUIDO,preingreso → líquido,4.51
R7,c7aa6cc1-1ff4-49b5-beb6-43c5c451bb92__cycle_6,,INGRESO,PREINGRESO,ingreso → preingreso,2.50
R7,c7aa6cc1-1ff4-49b5-beb6-43c5c451bb92__cycle_6,,PREINGRESO,CALADA,preingreso → calada,187.73
R7,c7aa6cc1-1ff4-49b5-beb6-43c5c451bb92__cycle_6,,CALADA,EGRESO,calada → egreso,8.86
R7,3e2375ac-7c8a-40f3-87c1-faa1cd035b9c,,INGRESO,PREINGRESO,ingreso → preingreso,2.75
R7,3e2375ac-7c8a-40f3-87c1-faa1cd035b9c,,PREINGRESO,CALADA,preingreso → calada,189.89
R7,3e2375ac-7c8a-40f3-87c1-faa1cd035b9c,,CALADA,EGRESO,calada → egreso,20.12
R7,686ef066-f6cc-4eb4-904f-51f3ba1776ac,,INGRESO,PREINGRESO,ingreso → preingreso,3.62
R7,686ef066-f6cc-4eb4-904f-51f3ba1776ac,,PREINGRESO,CALADA,preingreso → calada,186.69
R7,686ef066-f6cc-4eb4-904f-51f3ba1776ac,,CALADA,EGRESO,calada → egreso,15.55
R7,4cc19a84-4de7-45b6-8011-6011c1fe654d,,INGRESO,PREINGRESO,ingreso → preingreso,4.57
R7,4cc19a84-4de7-45b6-8011-6011c1fe654d,,PREINGRESO,EGRESO,preingreso → egreso,200.10
R7,87c9f866-7783-45a6-8321-0504b5dd95f2__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,5.33
R7,87c9f866-7783-45a6-8321-0504b5dd95f2__cycle_3,,PREINGRESO,EGRESO,preingreso → egreso,346.34
R7,418afff2-b1be-4ee7-a02a-a8d8f3a482c0,,INGRESO,PREINGRESO,ingreso → preingreso,2.59
R7,418afff2-b1be-4ee7-a02a-a8d8f3a482c0,,PREINGRESO,CALADA,preingreso → calada,205.93
R7,418afff2-b1be-4ee7-a02a-a8d8f3a482c0,,CALADA,EGRESO,calada → egreso,141.74
R7,79812c4c-5f8e-4fe3-9b16-71687c2b6a3f__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.83
R7,79812c4c-5f8e-4fe3-9b16-71687c2b6a3f__cycle_2,,PREINGRESO,CALADA,preingreso → calada,208.44
R7,79812c4c-5f8e-4fe3-9b16-71687c2b6a3f__cycle_2,,CALADA,EGRESO,calada → egreso,138.15
R7,49b24ba8-7c4f-4c2a-aa3c-00e43a37b549,,INGRESO,PREINGRESO,ingreso → preingreso,1.93
R7,49b24ba8-7c4f-4c2a-aa3c-00e43a37b549,,PREINGRESO,EGRESO,preingreso → egreso,10.00
R5,c28cc681-46b2-44b0-831e-98026a32be31,,INGRESO,PREINGRESO,ingreso → preingreso,2.17
R5,c28cc681-46b2-44b0-831e-98026a32be31,,PREINGRESO,BALANZA_INGRESO,preingreso → balanza ingreso,80.54
R7,0276c102-00b7-49b0-8062-a9407d396bfc,,INGRESO,PREINGRESO,ingreso → preingreso,3.00
R7,0276c102-00b7-49b0-8062-a9407d396bfc,,PREINGRESO,CALADA,preingreso → calada,204.38
R7,0276c102-00b7-49b0-8062-a9407d396bfc,,CALADA,EGRESO,calada → egreso,7.64
R7,dd5c9132-4af5-4084-bf4a-5b2ec1aa3681__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,8.62
R7,dd5c9132-4af5-4084-bf4a-5b2ec1aa3681__cycle_2,,PREINGRESO,EGRESO,preingreso → egreso,17.81
R7,f5ad5bb4-fa60-4e9e-ba75-c84dfcd7216f__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,5.17
