planta,producto,circuito,tramo_operativo,sector,intervalo_inicio,intervalo_fin,stock_inicial,ocupacion_inicial,ingresos_intervalo,egresos_intervalo,ingresos_acumulados,egresos_acumulados,ocupacion_estimada,umbral_operativo,sobre_umbral,fecha,franja_horaria
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T14:30:00,2026-07-01T15:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T15:00:00,2026-07-01T15:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T15:30:00,2026-07-01T16:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T16:00:00,2026-07-01T16:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T16:30:00,2026-07-01T17:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T17:00:00,2026-07-01T17:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T17:30:00,2026-07-01T18:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T18:00:00,2026-07-01T18:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T18:30:00,2026-07-01T19:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T19:00:00,2026-07-01T19:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T19:30:00,2026-07-01T20:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T20:00:00,2026-07-01T20:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T20:30:00,2026-07-01T21:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T21:00:00,2026-07-01T21:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T21:30:00,2026-07-01T22:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T22:00:00,2026-07-01T22:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T22:30:00,2026-07-01T23:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T23:00:00,2026-07-01T23:30:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-01T23:30:00,2026-07-02T00:00:00,0,0,0,0,13,13,0,,false,2026-07-01,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T00:00:00,2026-07-02T00:30:00,0,0,0,0,13,13,0,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T00:30:00,2026-07-02T01:00:00,0,0,0,0,13,13,0,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T01:00:00,2026-07-02T01:30:00,0,0,1,0,14,13,1,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T01:30:00,2026-07-02T02:00:00,0,0,0,0,14,13,1,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T02:00:00,2026-07-02T02:30:00,0,0,0,0,14,13,1,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T02:30:00,2026-07-02T03:00:00,0,0,1,0,15,13,2,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T03:00:00,2026-07-02T03:30:00,0,0,1,0,16,13,3,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T03:30:00,2026-07-02T04:00:00,0,0,0,0,16,13,3,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T04:00:00,2026-07-02T04:30:00,0,0,2,0,18,13,5,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T04:30:00,2026-07-02T05:00:00,0,0,0,0,18,13,5,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T05:00:00,2026-07-02T05:30:00,0,0,0,0,18,13,5,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T05:30:00,2026-07-02T06:00:00,0,0,0,1,18,14,4,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T06:00:00,2026-07-02T06:30:00,0,0,1,0,19,14,5,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T06:30:00,2026-07-02T07:00:00,0,0,1,0,20,14,6,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T07:00:00,2026-07-02T07:30:00,0,0,1,0,21,14,7,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T07:30:00,2026-07-02T08:00:00,0,0,1,0,22,14,8,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T08:00:00,2026-07-02T08:30:00,0,0,0,0,22,14,8,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T08:30:00,2026-07-02T09:00:00,0,0,0,2,22,16,6,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T09:00:00,2026-07-02T09:30:00,0,0,0,1,22,17,5,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T09:30:00,2026-07-02T10:00:00,0,0,0,1,22,18,4,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T10:00:00,2026-07-02T10:30:00,0,0,0,1,22,19,3,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T10:30:00,2026-07-02T11:00:00,0,0,0,1,22,20,2,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T11:00:00,2026-07-02T11:30:00,0,0,0,1,22,21,1,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T11:30:00,2026-07-02T12:00:00,0,0,0,1,22,22,0,,false,2026-07-02,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T12:00:00,2026-07-02T12:30:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T12:30:00,2026-07-02T13:00:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T13:00:00,2026-07-02T13:30:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T13:30:00,2026-07-02T14:00:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T14:00:00,2026-07-02T14:30:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T14:30:00,2026-07-02T15:00:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T15:00:00,2026-07-02T15:30:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T15:30:00,2026-07-02T16:00:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T16:00:00,2026-07-02T16:30:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T16:30:00,2026-07-02T17:00:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T17:00:00,2026-07-02T17:30:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T17:30:00,2026-07-02T18:00:00,0,0,0,0,22,22,0,,false,2026-07-02,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T18:00:00,2026-07-02T18:30:00,0,0,0,0,22,22,0,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T18:30:00,2026-07-02T19:00:00,0,0,0,0,22,22,0,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T19:00:00,2026-07-02T19:30:00,0,0,0,0,22,22,0,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T19:30:00,2026-07-02T20:00:00,0,0,0,0,22,22,0,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T20:00:00,2026-07-02T20:30:00,0,0,1,0,23,22,1,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T20:30:00,2026-07-02T21:00:00,0,0,0,0,23,22,1,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T21:00:00,2026-07-02T21:30:00,0,0,1,0,24,22,2,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T21:30:00,2026-07-02T22:00:00,0,0,0,0,24,22,2,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T22:00:00,2026-07-02T22:30:00,0,0,0,0,24,22,2,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T22:30:00,2026-07-02T23:00:00,0,0,1,0,25,22,3,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T23:00:00,2026-07-02T23:30:00,0,0,1,0,26,22,4,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-02T23:30:00,2026-07-03T00:00:00,0,0,1,0,27,22,5,,false,2026-07-02,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T00:00:00,2026-07-03T00:30:00,0,0,1,0,28,22,6,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T00:30:00,2026-07-03T01:00:00,0,0,0,0,28,22,6,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T01:00:00,2026-07-03T01:30:00,0,0,0,0,28,22,6,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T01:30:00,2026-07-03T02:00:00,0,0,0,0,28,22,6,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T02:00:00,2026-07-03T02:30:00,0,0,0,1,28,23,5,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T02:30:00,2026-07-03T03:00:00,0,0,0,1,28,24,4,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T03:00:00,2026-07-03T03:30:00,0,0,1,0,29,24,5,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T03:30:00,2026-07-03T04:00:00,0,0,0,1,29,25,4,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T04:00:00,2026-07-03T04:30:00,0,0,0,1,29,26,3,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T04:30:00,2026-07-03T05:00:00,0,0,0,1,29,27,2,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T05:00:00,2026-07-03T05:30:00,0,0,0,1,29,28,1,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T05:30:00,2026-07-03T06:00:00,0,0,0,0,29,28,1,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T06:00:00,2026-07-03T06:30:00,0,0,0,1,29,29,0,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T06:30:00,2026-07-03T07:00:00,0,0,0,0,29,29,0,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T07:00:00,2026-07-03T07:30:00,0,0,0,0,29,29,0,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T07:30:00,2026-07-03T08:00:00,0,0,2,0,31,29,2,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T08:00:00,2026-07-03T08:30:00,0,0,0,0,31,29,2,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T08:30:00,2026-07-03T09:00:00,0,0,0,0,31,29,2,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T09:00:00,2026-07-03T09:30:00,0,0,0,0,31,29,2,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T09:30:00,2026-07-03T10:00:00,0,0,0,0,31,29,2,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T10:00:00,2026-07-03T10:30:00,0,0,0,0,31,29,2,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T10:30:00,2026-07-03T11:00:00,0,0,0,0,31,29,2,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T11:00:00,2026-07-03T11:30:00,0,0,0,0,31,29,2,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T11:30:00,2026-07-03T12:00:00,0,0,0,1,31,30,1,,false,2026-07-03,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T12:00:00,2026-07-03T12:30:00,0,0,0,0,31,30,1,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T12:30:00,2026-07-03T13:00:00,0,0,0,1,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T13:00:00,2026-07-03T13:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T13:30:00,2026-07-03T14:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T14:00:00,2026-07-03T14:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T14:30:00,2026-07-03T15:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T15:00:00,2026-07-03T15:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T15:30:00,2026-07-03T16:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T16:00:00,2026-07-03T16:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T16:30:00,2026-07-03T17:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T17:00:00,2026-07-03T17:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T17:30:00,2026-07-03T18:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T18:00:00,2026-07-03T18:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T18:30:00,2026-07-03T19:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T19:00:00,2026-07-03T19:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T19:30:00,2026-07-03T20:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T20:00:00,2026-07-03T20:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T20:30:00,2026-07-03T21:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T21:00:00,2026-07-03T21:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T21:30:00,2026-07-03T22:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T22:00:00,2026-07-03T22:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T22:30:00,2026-07-03T23:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T23:00:00,2026-07-03T23:30:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-03T23:30:00,2026-07-04T00:00:00,0,0,0,0,31,31,0,,false,2026-07-03,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T00:00:00,2026-07-04T00:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T00:30:00,2026-07-04T01:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T01:00:00,2026-07-04T01:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T01:30:00,2026-07-04T02:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T02:00:00,2026-07-04T02:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T02:30:00,2026-07-04T03:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T03:00:00,2026-07-04T03:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T03:30:00,2026-07-04T04:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T04:00:00,2026-07-04T04:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T04:30:00,2026-07-04T05:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T05:00:00,2026-07-04T05:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T05:30:00,2026-07-04T06:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T06:00:00,2026-07-04T06:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T06:30:00,2026-07-04T07:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T07:00:00,2026-07-04T07:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T07:30:00,2026-07-04T08:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T08:00:00,2026-07-04T08:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T08:30:00,2026-07-04T09:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T09:00:00,2026-07-04T09:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T09:30:00,2026-07-04T10:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T10:00:00,2026-07-04T10:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T10:30:00,2026-07-04T11:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T11:00:00,2026-07-04T11:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T11:30:00,2026-07-04T12:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T12:00:00,2026-07-04T12:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T12:30:00,2026-07-04T13:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T13:00:00,2026-07-04T13:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T13:30:00,2026-07-04T14:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T14:00:00,2026-07-04T14:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T14:30:00,2026-07-04T15:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
